Date Time,Elapsed,WT-UT,WT-UT,WT-UT,AXL KO-UT,AXL KO-UT,AXL KO-UT,WT-E,WT-E,WT-E,AXL KO-E,AXL KO-E,WT-R,WT-R,WT-R,WT-R,AXL KO-R,AXL KO-R,AXL KO-R,AXL KO-R,WT-C,WT-C,WT-C,WT-C,AXL KO-C,AXL KO-C,AXL KO-C,AXL KO-C,WT-X,WT-X,WT-X,WT-X,AXL KO-X,AXL KO-X,AXL KO-X,AXL KO-X,WT-T,WT-T,WT-T,AXL KO-T,AXL KO-T,WT-D,WT-D,WT-D,AXL KO-D,AXL KO-D,AXL KO-D,AXL KO-D,WT-ER,WT-ER,WT-ER,AXL KO-ER,AXL KO-ER,AXL KO-ER,AXL KO-ER,WT-EC,WT-EC,WT-EC,WT-EC,AXL KO-EC,AXL KO-EC,AXL KO-EC,AXL KO-EC,WT-EX,WT-EX,WT-EX,AXL KO-EX,AXL KO-EX,AXL KO-EX,AXL KO-EX,WT-ET,WT-ET,WT-ET,WT-ET,AXL KO-ET,AXL KO-ET,AXL KO-ET,AXL KO-ET,WT-ED,WT-ED,WT-ED,WT-ED,AXL KO-ED,AXL KO-ED,AXL KO-ED,AXL KO-ED
2/6/23 4:44,636,100,100,99.98851,100,99.98651,99.99305,100,100,100,100,100,100,100,100,100,99.99069,99.99329,99.96423,100,100,100,100,100,100,100,99.99635,100,100,100,100,100,100,100,100,100,100,100,100,11.32416,7.584321,100,100,100,99.98286,99.97643,99.91579,99.99284,91.86771,99.77986,99.34779,3.367023,1.744359,0.8034958,12.72983,100,100,100,100,100,100,100,100,47.75467,99.77015,99.3792,1.050931,0.5493164,1.331591,0.5915374,0.3839666,2.244796,1.980663,2.886271,0.1525964,0.3468675,0.8175466,0.5280437,0.1251775,0.09210759,0.08608091,0.1284214,0.1433259,0.2378237,0.2836128,0.1804079
2/6/23 8:44,640,100,100,99.99496,100,99.96584,99.97571,100,100,100,100,100,99.99629,100,100,100,99.99072,99.99109,99.98327,100,100,100,100,100,100,100,100,100,99.99394,100,100,100,100,100,100,99.99636,100,100,100,11.11137,7.496141,100,100,100,99.93618,99.9622,99.88374,99.99101,94.6064,99.92542,99.6068,3.165616,2.42307,0.5879691,12.84542,100,100,100,100,100,100,99.9977,100,53.23691,99.82743,99.41798,0.9414608,1.008335,1.511538,0.5371776,0.3821057,2.095665,1.814835,3.353809,0.1095901,0.3651183,1.055848,0.4772351,0.1236752,0.1035464,0.04548186,0.1339359,0.1366846,0.3007881,0.2894347,0.3161536
2/6/23 12:44,644,100,100,99.99667,99.98526,99.96137,99.96838,100,100,100,99.99503,99.99023,100,100,100,100,99.99062,99.98619,99.96954,99.99662,100,100,100,100,100,100,100,100,99.97898,100,100,100,100,99.99753,100,100,100,100,100,11.54645,8.068336,100,100,100,99.99107,99.98863,99.90781,99.98418,95.86116,99.93172,99.87206,2.795495,1.912099,0.6708916,12.27601,100,100,100,100,100,100,100,100,59.5495,99.8672,99.60673,1.042498,0.940795,1.004323,0.480257,0.4102245,2.08882,1.970112,3.345256,0.1035976,0.4219706,0.8841134,0.5805084,0.148516,0.07952496,0.01594597,0.1183655,0.1303165,0.255255,0.3488308,0.2106268
2/6/23 16:44,648,100,100,100,100,99.98103,99.98789,100,100,100,99.99715,99.9959,99.99747,100,100,100,99.98369,99.96423,99.98181,99.99255,100,100,100,100,100,100,100,100,99.98676,100,100,100,99.99443,100,100,100,100,100,100,11.73717,7.850896,100,100,100,99.95871,99.98422,99.82182,99.99284,97.02753,99.99768,99.9407,3.604813,2.685683,0.9371073,13.66891,100,100,100,100,100,100,100,100,64.05716,99.92472,99.86632,1.313664,1.25181,1.434983,0.7041323,0.3887299,2.341052,1.756668,3.065023,0.09965377,0.4268534,0.9265734,0.5627526,0.2494673,0.06431313,0.07638358,0.101583,0.1480038,0.3189706,0.2449772,0.266984
2/6/23 20:44,652,100,100,100,99.98824,99.96992,99.99385,100,100,100,100,100,100,100,100,100,99.99669,99.9948,99.98542,99.98371,100,100,100,100,100,100,100,100,99.9895,100,100,100,100,100,100,100,100,100,100,12.94459,7.895985,100,100,100,99.933,99.92754,99.76019,99.96928,97.53748,99.98582,99.9492,3.35975,2.718361,0.6721379,12.18362,100,100,100,100,100,100,100,100,67.70417,99.91045,99.95898,0.7538311,1.339103,1.421598,0.5559236,0.4039247,2.416121,1.804643,3.053072,0.1350968,0.3887811,0.9230564,0.5189952,0.3093928,0.07119346,0.07843231,0.117546,0.151333,0.1635913,0.2516185,0.3228973
2/7/23 0:44,656,100,100,100,99.98978,99.95467,99.9697,100,100,100,100,99.99754,100,100,100,100,99.99251,99.98215,99.98796,99.98921,100,100,100,100,100,100,100,100,99.99071,100,100,100,100,100,100,100,100,100,100,11.74362,7.042177,100,100,100,99.90092,99.91871,99.7388,99.97115,98.33641,99.99771,99.97728,3.03588,2.367976,0.6043761,11.91053,100,100,100,100,100,100,100,100,72.64519,99.95676,99.92732,0.4658647,1.431091,1.246398,0.7046956,0.4108903,2.23486,1.800392,3.399633,0.1188948,0.4173951,0.7858768,0.6075004,0.2504575,0.06757402,0.08594432,0.109334,0.1167095,0.1346359,0.2513283,0.3052099
2/7/23 4:44,660,100,100,100,99.99773,99.97659,99.95251,100,100,100,99.99773,99.99773,99.99388,100,100,100,99.98666,99.98872,99.98065,99.99657,100,100,100,100,100,100,100,99.98923,99.98853,100,100,100,100,100,100,100,100,100,100,13.34143,7.563169,100,100,100,99.92073,99.91081,99.79895,99.98974,99.0502,99.99464,100,3.333561,2.399834,0.48893,9.364089,100,100,100,100,100,100,100,100,78.41862,99.86092,99.94547,0.6841913,0.7769989,1.072631,0.3802959,0.3736717,2.075417,1.674753,3.682494,0.1343286,0.4410921,0.7545823,0.5673453,0.2876762,0.04435506,0.08003715,0.1160607,0.142165,0.2478795,0.2559208,0.2174388
2/7/23 8:44,664,99.99417,100,100,99.99049,99.98967,99.96233,100,100,100,100,99.99348,100,100,100,100,99.99142,99.99232,99.99437,100,100,100,100,100,100,100,100,100,99.99716,100,100,100,100,100,100,100,100,100,100,14.44524,8.06195,100,100,100,99.86781,99.92308,99.76456,99.9798,99.41401,99.99512,99.99545,3.285637,2.362854,0.3869885,10.12868,100,100,100,100,100,99.99735,100,100,80.64275,99.87149,100,0.9336073,1.075704,0.9049251,0.4273486,0.3897713,2.179647,1.738264,3.055855,0.1145583,0.299354,0.7986812,0.5477969,0.2537867,0.03546014,0.09362707,0.105817,0.1430869,0.190276,0.2681108,0.1694814
2/7/23 12:44,668,100,100,100,99.98573,99.97403,99.99196,100,100,100,99.99641,100,100,100,100,100,99.99513,99.99773,99.99728,100,100,100,100,100,100,100,100,100,99.98726,100,100,100,100,100,100,100,100,100,100,15.76375,8.225012,100,100,100,99.80474,99.89077,99.77431,99.99706,99.42131,100,99.97449,3.30324,2.392663,0.4604868,11.34221,100,100,100,100,100,100,100,100,84.07835,99.97447,99.97803,0.3951151,0.9639798,0.8098298,0.4466407,0.4214242,2.140772,1.70627,3.663151,0.1512818,0.3491381,0.9077251,0.5394142,0.2481186,0.07576896,0.1241532,0.115207,0.127858,0.1354724,0.2726351,0.1957905
2/7/23 16:44,672,99.99756,100,100,99.99413,99.98653,99.98917,100,100,100,99.99467,99.99735,100,100,100,100,100,100,99.99749,100,99.99708,100,100,100,100,100,100,99.99713,99.99018,100,100,100,100,99.99778,100,100,100,100,100,17.55859,7.979711,100,100,100,99.68738,99.87361,99.72739,99.99252,99.72168,99.99534,100,3.46077,2.417351,0.3913591,12.27899,100,100,100,100,100,100,100,99.99664,88.61452,99.98544,99.97606,0.5383898,0.7998764,1.093494,0.5038857,0.4139293,1.883895,1.749993,3.822849,0.12668,0.3828569,0.881672,0.539124,0.2192656,0.05439384,0.1024025,0.13677,0.1540135,0.1825079,0.2563818,0.1380504
2/7/23 20:44,676,100,100,100,99.99298,99.9949,99.99749,100,100,100,99.99749,100,100,100,100,100,99.99765,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,18.65204,8.296376,100,100,100,99.82095,99.89155,99.69867,99.96329,99.68717,100,99.98615,3.540141,2.442516,0.6470239,12.43705,100,100,100,100,100,100,100,100,90.57826,99.94236,99.99765,0.5333363,0.996179,1.097916,0.3309386,0.4036857,1.728072,1.840308,3.910279,0.149916,0.376096,0.8693967,0.4994809,0.2107804,0.05352314,0.1241703,0.1207045,0.1592548,0.1699253,0.2098073,0.2884103
2/8/23 0:44,680,100,100,100,99.98322,99.99397,99.97874,100,100,100,99.98359,100,99.99759,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99305,100,100,100,100,100,100,100,100,100,100,20.29206,8.365623,100,100,100,99.81384,99.90993,99.76427,99.99359,99.86833,99.99564,100,3.177755,2.646911,0.3997077,12.17051,100,100,100,100,100,100,100,100,92.68365,99.93562,99.9944,0.9341878,0.9132566,1.028156,0.375857,0.3936298,1.701728,1.765359,3.675921,0.1344651,0.3293508,0.8940327,0.5594063,0.2440553,0.04264778,0.1434625,0.09190273,0.1735106,0.1617133,0.1965247,0.1972929
2/8/23 4:44,684,99.99725,100,100,99.9672,99.99622,99.98328,100,100,100,100,99.99768,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.98309,100,100,100,100,100,100,100,100,100,100,23.24931,7.062032,100,100,100,99.84165,99.92257,99.86227,99.99501,99.86922,100,100,3.901162,3.426437,0.7022201,8.409757,100,100,100,100,100,100,100,100,93.90266,100,100,0.8180589,1.332666,0.8955693,0.2524721,0.3384506,1.920926,2.000553,3.597113,0.1085828,0.3156926,0.8222246,0.4813668,0.2974247,0.05519626,0.1100852,0.1239825,0.1745861,0.09178321,0.1869468,0.2398553
2/8/23 8:44,688,100,100,100,99.9419,99.99323,99.99466,100,100,100,99.99356,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.98344,100,100,100,100,100,100,100,100,100,100,24.08049,8.924756,100,100,100,99.78922,99.92451,99.83153,99.99609,99.93765,100,100,2.957909,2.9113,0.5202927,12.71679,100,100,100,100,100,100,100,100,95.41683,100,100,1.07345,0.9463607,1.211603,0.169379,0.2575257,1.671578,1.907046,3.867256,0.1311872,0.3787082,0.8708308,0.5860741,0.2655328,0.04030881,0.09321733,0.1197143,0.1633352,0.1990173,0.1913516,0.3142073
2/8/23 12:44,692,99.99672,100,100,99.96237,99.99667,99.96362,100,100,100,99.99545,100,99.99622,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.98984,100,100,100,100,100,100,100,100,100,100,22.24551,8.401716,100,100,100,99.86235,99.94086,99.81097,100,99.9041,100,100,3.510674,2.561206,0.4344679,13.22699,100,100,100,100,100,100,100,99.99236,96.48958,99.99724,100,0.642824,1.052673,1.054056,0.4108562,0.380313,1.696487,1.867351,3.801713,0.1009342,0.2955126,0.8917279,0.4892715,0.2588744,0.03566502,0.07873961,0.1389382,0.1568817,0.1772836,0.2087488,0.2105926
2/8/23 16:44,696,99.99648,100,100,99.96352,99.99759,99.99436,100,100,100,100,100,99.99756,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99419,100,100,100,100,100,100,100,100,100,100,26.24669,8.229417,100,100,100,99.80841,99.97055,99.95606,99.99493,99.94673,100,100,3.36745,3.202647,0.5751134,10.94286,100,100,100,100,100,100,100,99.99708,97.2029,100,100,0.4835008,1.02843,0.7372705,0.4093879,0.3589891,1.437954,1.966493,3.833417,0.1672961,0.2812056,0.9555117,0.4552454,0.2547086,0.0497842,0.08242734,0.1122364,0.1403211,0.2117536,0.2510209,0.2314385
2/8/23 20:44,700,99.99739,100,100,99.93994,99.99252,99.99768,100,100,100,100,99.99767,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.97594,100,100,100,100,100,100,100,100,100,100,28.49838,8.272492,100,100,100,99.89064,99.93919,99.94164,99.9916,100,99.99431,99.99509,3.635117,2.616385,0.5303997,9.493998,100,100,100,100,100,100,100,99.98028,97.74939,100,100,0.9809501,1.063856,1.066297,0.6150978,0.264406,1.499092,2.058515,3.53391,0.1679619,0.2631085,0.7642114,0.5711866,0.2424504,0.05483774,0.0637668,0.09519777,0.1888931,0.1866566,0.1815689,0.2684693
2/9/23 0:44,704,99.99451,100,100,99.94134,99.99684,99.99046,100,100,100,99.99768,99.99679,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.98921,100,100,100,100,100,100,100,100,100,100,30.99107,9.782305,100,100,100,99.80532,99.94309,99.91156,99.99409,99.98848,100,99.99718,3.201912,2.324116,0.4282192,10.21631,100,100,100,100,100,100,100,99.97169,98.44466,100,100,0.5340363,1.015557,0.9885817,0.3118171,0.3645207,1.374734,1.866686,3.534132,0.1676888,0.2960589,0.914759,0.480018,0.2191461,0.04966469,0.04218682,0.09753674,0.1802372,0.2287751,0.2961784,0.192154
2/9/23 4:44,708,100,100,100,99.93837,99.97222,99.97244,100,100,100,99.98506,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99091,100,100,100,100,100,100,100,100,100,100,30.68829,9.526622,100,100,100,99.91226,99.96856,99.89809,99.99522,99.9951,100,100,3.49495,2.770313,0.5248169,11.08752,100,100,100,100,100,100,100,99.99515,99.07436,100,100,0.4259315,0.9302099,1.086426,0.158367,0.4500895,1.504845,2.108829,3.226788,0.1337822,0.3592282,0.9050958,0.5235023,0.2365262,0.06091565,0.05698891,0.1058853,0.11379,0.1397918,0.1839249,0.1597158
2/9/23 8:44,712,99.99466,99.9929,100,99.88928,99.97325,99.972,100,100,100,99.98518,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,31.5416,9.928244,100,100,100,99.89773,99.96642,99.92564,99.97785,99.99689,100,100,4.181924,3.222076,0.6330071,9.835365,100,100,100,100,100,100,100,99.99309,99.20107,100,100,0.4992931,0.731261,1.356722,0.4706792,0.3425139,1.557856,2.037191,3.200052,0.1192874,0.2828616,0.8262197,0.5018029,0.2587549,0.05167928,0.07788599,0.08287123,0.1115023,0.119885,0.1408504,0.1881249
