Date Time,Elapsed,YAP Reporter-ECR,YAP Reporter-ECR,YAP Reporter-ECR,YAP Reporter-ECR,YAP KO-ECR,YAP KO-ECR,YAP KO-ECR,YAP KO-ECR,YAP Reporter-EXR,YAP Reporter-EXR,YAP Reporter-EXR,YAP Reporter-EXR,YAP KO-EXR,YAP KO-EXR,YAP KO-EXR,YAP KO-EXR,YAP Reporter-EDR,YAP Reporter-EDR,YAP Reporter-EDR,YAP Reporter-EDR,YAP KO-EDR,YAP KO-EDR,YAP KO-EDR,YAP KO-EDR,YAP Reporter-ETR,YAP Reporter-ETR,YAP Reporter-ETR,YAP Reporter-ETR,YAP KO-ETR,YAP KO-ETR,YAP KO-ETR,YAP KO-ETR,YAP Reporter-ETC,YAP Reporter-ETC,YAP Reporter-ETC,YAP Reporter-ETC,YAP KO-ETC,YAP KO-ETC,YAP KO-ETC,YAP KO-ETC,YAP Reporter-ETD,YAP Reporter-ETD,YAP Reporter-ETD,YAP Reporter-ETD,YAP KO-ETD,YAP KO-ETD,YAP KO-ETD,YAP KO-ETD,YAP Reporter-ETX,YAP Reporter-ETX,YAP Reporter-ETX,YAP Reporter-ETX,YAP KO-ETX,YAP KO-ETX,YAP KO-ETX,YAP KO-ETX,YAP Reporter-EA,YAP Reporter-EA,YAP Reporter-EA,YAP KO-EA,YAP KO-EA,YAP KO-EA,YAP KO-EA,YAP Reporter-EA,YAP KO-EA,YAP KO-EA,YAP KO-EA
1/27/23 5:31,396,0.2580208,2.313292,3.139205,2.929807,1.17179,0.6417313,0.07175685,0.06730086,0.5094514,0.8486363,1.627803,1.711699,0.05027931,0.0336675,0.06675453,0.121302,0.01458015,0.1775568,0.03156755,0.02992857,0.01439234,0.05748402,0.08944424,0.03049197,0.5403532,1.460029,1.145224,1.713474,0.2195046,0.12528,0.2506966,0.04683061,1.018357,0.2097048,0.8957741,1.958895,0.06385216,0.1243922,0.19731,0.05118416,0,0.03682596,0.0267701,0.0137948,0.1428649,0.03023588,0.01650937,0.1339871,0.07394217,0.5154952,0.4718914,0.7224002,0.345331,0.8034275,0.135848,0.4001687,25.85668,49.82707,62.42091,0.5023662,1.004579,0.4847472,0.0381235,14.16214,0.8259635,0.36365,0.1737667
1/27/23 9:31,400,0.2915176,2.213263,3.414469,3.100603,0.7544628,0.6743232,0.05908886,0.07387388,0.6066809,1.067509,1.521542,1.71513,0.06392045,0.09444657,0.09304661,0.1041439,0.01572402,0.1478331,0,0.07747623,0,0.05604991,0.07054468,0.02072634,0.6111198,1.375229,1.195555,1.840803,0.2196924,0.2567233,0.3266875,0.03515283,1.137081,0.1789739,1.012176,1.994236,0.07902986,0.1417211,0.1979076,0.05082564,0.0137948,0,0.0415039,0.03747473,0.1538257,0.04872569,0.015485,0.1032903,0.08729307,0.4740084,0.5075905,0.7135394,0.4264266,0.6110686,0.1191679,0.4957932,25.81049,53.89747,63.78759,0.5114661,0.8839427,0.4587283,0.05150855,14.51225,0.6436776,0.4561161,0.1843688
1/27/23 13:31,404,0.2229021,2.107036,3.459421,2.690259,0.5014614,0.5791255,0.04442335,0.07131296,0.6623381,0.7967179,1.467029,1.663195,0.08317854,0.07687869,0.1095389,0.09864647,0,0.1556866,0,0.05982298,0.01623621,0.06561065,0.09652945,0.01727764,0.6182562,1.349176,1.198321,1.922291,0.1655376,0.2826739,0.2963833,0.04618184,1.141776,0.2270508,0.9056081,2.013119,0.04677939,0.1179046,0.185803,0.05193537,0,0,0.04083807,0.01434113,0.2289629,0.03621135,0.02992857,0.09371243,0.0859614,0.5108343,0.5697184,0.7928594,0.415483,0.7437069,0.1234703,0.4012271,27.16385,55.50327,64.51863,0.4225169,0.8096591,0.4270754,0.07704941,15.9059,0.7227415,0.4382409,0.1880053
1/27/23 17:31,408,0.1628913,1.382433,3.464629,2.947016,0.2996783,0.1264751,0.06436434,0.1549013,0.4859422,0.8011398,1.216845,1.077838,0.03752594,0.05760352,0.06287901,0.08794185,0.01437527,0.0504159,0.04266486,0,0,0.0959319,0.1018049,0.03928445,0.5254316,1.202657,1.355168,2.035023,0.1516062,0.1912321,0.3004466,0.03971126,1.272041,0.6038468,0.6329218,1.134315,0.07045932,0.1158217,0.08572239,0.0342309,0.03091879,0.07271293,0.08536385,0.06060834,0.03494796,0.01505818,0.0468989,0.1572232,0.05354021,0.2653621,0.2500136,0.6186148,0.1195606,0.6794792,0.01589475,0.2193339,31.9345,56.95435,63.87287,0.2348018,0.6455386,0.169618,0.01879712,18.71324,0.6215172,0.08036153,0.04992078
1/27/23 21:31,412,0.1354724,2.487844,4.298941,3.838795,0.3804496,0.2987052,0.1371456,0.4538283,0.2847226,0.5859717,0.8938279,0.9242003,0.0189337,0.05231097,0.07491532,0.274735,0.03040661,0.07129589,0,0,0,0.02861396,0.1093852,0.1150193,0.5983665,1.176331,1.130149,1.743932,0.4789766,0.2609061,0.2781155,0.03146512,1.219115,0.5965226,0.5096734,0.9313025,0.1587426,0.05251584,0.124102,0.03469187,0.02980906,0.08092494,0.05847424,0.1104096,0.05883277,0.04080392,0.03397481,0.1996831,0.07754452,0.357316,0.3178438,0.4156366,0.06054004,0.4750669,0.030031,0.3508283,31.07456,57.8442,63.69481,0.3461675,0.5792108,0.2571501,0,17.95968,0.5215219,0.1228386,0.3822081
1/28/23 1:31,416,0.08223954,2.727239,3.72999,3.670885,1.009735,0.6560554,0.0922954,0.5951056,2.115094,0.3087098,0.8132273,0.7759575,0.01598011,0.09219296,0.1363773,0.1451185,0.07677625,0.03697962,0,0,0,0.05710842,0.1005586,0.1433088,0.8933156,0.9187711,0.9024326,1.48108,0.2447211,0.2074341,0.3369311,0.04555015,1.578924,0.6556968,0.4460944,1.060253,0.09246613,0.07503483,0.09535141,0.1887566,0.04667695,0.1199021,0.03616013,0.0664643,0.04498675,0,0,0.2118389,0.1010367,0.3597403,0.3961053,0.3815764,0.1564207,0.9142981,0.03861861,0.3735522,29.16091,53.37688,62.21127,0.2605646,0.6202708,0.2029782,0,16.6039,0.8174613,0.1422162,2.4811
1/28/23 5:31,420,0.2339482,5.732285,3.573109,3.850046,1.373282,0.8215246,0.2224753,0.288803,0.5503066,0.3056367,0.9191126,0.8431046,0.01628742,0.0796274,0.1173412,0.1239483,0.03590403,0.01922394,0,0.01343627,0,0.05956689,0.03544308,0.04572088,1.379514,0.7796623,0.8016348,1.405311,0.1783934,0.2481698,0.2619134,0.06223025,2.366132,0.7062322,0.4047613,0.9398048,0.07689576,0.06781304,0.2126413,0.1350798,0.09953426,0.187698,0.07641772,0.1146778,0.02810178,0.01353871,0,0.2719692,0.1530062,0.3456724,0.3564965,0.3344556,0.1673985,0.7085199,0.02227996,0.3717425,29.30524,54.10095,60.70347,0.2162949,0.6487311,0.1899858,0,15.04608,0.6394094,0.08551751,4.13873
1/28/23 9:31,424,0.1045195,4.416026,3.668631,2.698983,1.294492,0.3669451,0.2036269,0.24846,0.3256631,0.4810082,0.7606602,0.7385851,0.01394845,0.05243048,0.1353358,0.07322512,0.1433771,0.03762839,0.01336798,0.01469965,0,0.04367214,0.1143363,0.01712399,3.641537,0.839229,0.8158053,1.218074,0.2438845,0.1624986,0.4141854,0.05910594,7.041034,0.7078028,0.3917689,0.9138542,0.03682597,0.03240412,0.1711204,0.09202223,0.06564481,0.09518071,0.1418235,0.1486526,0.06899107,0.01364114,0.03470894,0.3128926,0.1031708,0.4186243,0.4916446,0.4187268,0.1290531,1.158473,0.05157684,0.7774257,31.75728,58.1336,63.97515,0.2062049,0.5671916,0.2098756,0.01975319,15.39592,0.5171342,0.120585,0.1607914
1/28/23 13:31,428,0.1108193,2.719812,3.528668,2.409531,0.3152999,0.1976002,0.05688647,0.1461258,0.3835568,0.4308314,0.7893425,0.7985106,0.0176191,0.0392503,0.1001318,0.06957154,0.2276995,0.05026223,0,0,0.01502404,0.07008372,0.07858596,0.02472137,1.891185,0.8341414,0.7803109,1.148946,0.3205583,0.2798569,0.4009028,0.07059591,2.786157,0.7497848,0.4369605,0.8568652,0.1046219,0.03243826,0.09813427,0.0726105,0.06629357,0.1174777,0.1084633,0.0668399,0.05958397,0.0134192,0.03397481,0.7028177,0.1375382,0.5375874,0.4461286,0.3607647,0.1798958,1.00895,0.08597847,0.4074246,33.1022,63.65879,67.68381,0.3497869,0.4458725,0.1885175,0.1516062,15.34436,0.5361875,0.1008318,0.1070463
1/28/23 17:31,432,0.05062076,2.280086,3.656424,2.52887,0.2516014,0.1720935,0.07093736,0.1231117,0.2991662,0.4453091,0.7712623,0.7973496,0.01775568,0.03942103,0.1335432,0.1283872,0.1588451,0.04889641,0,0,0.02955297,0.03247241,0.1228044,0.05389874,0.5965226,0.7894961,0.7987155,1.267534,0.2664206,0.2379091,0.4220218,0.06851303,1.264614,0.6475531,0.4209462,1.075926,0.08024202,0.07592261,0.1227362,0.07203002,0.06600334,0.07332755,0.06783012,0.1469966,0.05803035,0,0.03358214,0.3022392,0.09383195,0.4937445,0.4781742,0.3566672,0.1579061,0.6957666,0.02229704,0.4521894,34.46731,69.67467,70.69279,0.3394579,0.4646696,0.1854444,0.01374358,15.10792,0.3968224,0.1016342,0.1413284
1/28/23 21:31,436,0.06472287,2.071303,3.5279,2.196139,0.2158681,0.1253653,0.06813743,0.138187,0.3711791,0.4079709,0.7860987,0.7612065,0.01792641,0.05521334,0.1001489,0.1391431,0.04905007,0.06427898,0.01364114,0,0.02962126,0.03189193,0.1016854,0.01625328,0.6090199,0.7222294,0.6953739,1.173053,0.3945005,0.3636671,0.4111806,0.05101344,1.252749,0.7316024,0.4439774,1.006371,0.09934644,0.1121852,0.1259971,0.07387388,0.0365528,0.1121339,0.03552844,0.1397236,0.1047073,0,0.03499918,0.2972198,0.1276702,0.5748914,0.4785498,0.3659378,0.1728106,0.8514361,0.02255313,0.4159951,33.35855,70.8027,70.42832,0.3417969,0.5155294,0.1760032,0,15.65899,0.5472677,0.08293952,0.1709155
1/29/23 1:31,440,0.04177707,1.958247,3.393879,2.237403,0.2521136,0.1452722,0.07003251,0.1656742,0.3735693,0.3629671,0.8304024,0.7945667,0.01886541,0.0668399,0.06431313,0.08830037,0.03836251,0.05103051,0,0,0.01591182,0.0327285,0.09849282,0.04030881,0.5774865,0.7564262,0.706881,1.115979,0.4313606,0.3407213,0.3962248,0.06591797,1.098206,0.7736356,0.4036686,1.077121,0.1097438,0.06258877,0.2515331,0.07283244,0.05009151,0.0884711,0.04995492,0.1335091,0.1035976,0.04268192,0.03230168,0.2631255,0.09600018,0.6573017,0.3231534,0.4988663,0.1959613,0.8489777,0.03721864,0.3655109,35.45289,74.60349,74.39832,0.3446139,0.4713621,0.2103707,0.01763617,14.76877,0.4964249,0.1238629,0.1787519
1/29/23 5:31,444,0.06742038,1.654078,3.472414,2.062305,0.2096536,0.1542354,0.06993007,0.08392974,0.4093538,0.3829252,0.7940205,0.7130442,0.0201288,0.03455529,0.05430848,0.1237434,0.03484552,0.0532329,0,0,0.01662888,0.04735986,0.1047073,0.0302188,0.6372241,0.7556921,0.7220075,1.192704,0.3166828,0.3279679,0.439197,0.0665838,1.045195,0.8057494,0.470167,1.038707,0.09576117,0.0751714,0.4030027,0.05850838,0.04942567,0.07529092,0.09222711,0.1287116,0.07474458,0.02728229,0.0331041,0.2544355,0.1083097,0.6417484,0.4716865,0.4245998,0.2062732,0.9261978,0.0507232,0.3220437,40.20477,81.03842,82.74234,0.2789349,0.5093149,0.2148096,0,15.69389,0.5336436,0.08338341,0.1262873
1/29/23 9:31,448,0.04835009,1.740705,3.620537,2.248894,0.2158681,0.1210972,0.05130368,0.1543037,0.3470382,0.3684133,0.738107,0.7046444,0.01988978,0.06188879,0.02344091,0.09202223,0.04761596,0.035426,0,0,0.03482845,0.03177242,0.109334,0.02856275,0.5934324,0.703142,0.6820401,1.158097,0.3297947,0.3318776,0.3696084,0.08080542,1.026039,0.5651599,0.4714816,0.9883427,0.09405389,0.08162492,0.2259923,0.09130518,0.04304045,0.1103584,0.06378387,0.1432918,0.1319213,0.01444356,0.03255778,0.1376407,0.09903914,0.5937397,0.3250314,0.3878933,0.1971905,0.9316099,0.02279215,0.3380579,46.8266,88.70358,89.75051,0.2985686,0.5236219,0.2126926,0,18.23348,0.4534698,0.1297531,0.129975
1/29/23 13:31,452,0.0325407,1.671697,3.482094,2.017609,0.1696521,0.1390919,0.05246463,0.1973441,0.3604062,0.4207072,0.7884718,0.6633454,0.01770446,0.05169635,0.04152098,0.06238391,0.01910443,0.07303731,0,0,0,0.03250656,0.09692212,0.02844324,0.6161734,0.7223318,0.700086,1.264665,0.2512258,0.2537867,0.3707011,0.04942567,0.9490241,0.5785961,0.4518992,1.138224,0.1639839,0.05459872,0.2236533,0.07597383,0.04339898,0.08929059,0.08123224,0.178769,0.07933716,0.01509233,0.03296752,0.1040585,0.04705255,0.5309973,0.4108391,0.4185048,0.1475941,0.8407998,0.02263849,0.3179291,52.07473,93.47282,92.36591,0.3275411,0.4677598,0.2038489,0.01920687,19.14742,0.4092855,0.08106151,0.2073317
1/29/23 17:31,456,0.03129439,1.580819,3.365504,1.977642,0.1409357,0.155072,0.04145269,0.1789739,0.3184584,0.3656646,0.866665,0.679889,0.01862639,0.064518,0.05692061,0.1285409,0.03187486,0.06753988,0,0,0,0.03199437,0.1308286,0,0.5659794,0.7872767,0.6857278,1.139932,0.2855421,0.3386554,0.3585452,0.04845252,0.9791063,0.6211244,0.3834715,1.345454,0.1230605,0.08334927,0.2064269,0.07648601,0.02941638,0.06047175,0.07636651,0.2000417,0.1093511,0.01418747,0.03284801,0.165179,0.07853475,0.5219316,0.361772,0.3617037,0.1630962,0.6398191,0.03641622,0.2765447,57.00484,96.37747,94.09888,0.3445968,0.4269559,0.1620547,0.01828494,19.05272,0.4255729,0.08210295,0.1803738
1/29/23 21:31,460,0.05224268,1.556251,3.57275,1.727116,0.1481234,0.1394162,0.06841059,1.014259,0.3559331,0.3259021,0.8085323,0.6643527,0.01685082,0.03353092,0.05343777,0.0907247,0.01823372,0.06668624,0,0,0,0.03260899,0.07344706,0.01461429,0.5548138,0.7506727,0.6501823,1.000703,0.3147877,0.2808129,0.2906469,0.07204709,0.9574239,0.7011957,0.4019442,1.202691,0.1555671,0.0674033,0.1840786,0.07733965,0.02967247,0.08891499,0.06460336,0.1945784,0.09528314,0.01389723,0.03312117,0.1772666,0.08305903,0.510049,0.4849008,0.3791692,0.191437,0.7706306,0.02222875,0.3409091,58.93522,96.73445,93.12333,0.3068831,0.5072662,0.2321385,0.01767032,20.49767,0.4509431,0.1160778,0.1794007
1/30/23 1:31,464,0.1114169,1.599958,3.459882,1.691843,0.1518794,0.1362578,0.04129903,0.8070639,0.38523,0.312261,0.7292463,0.6591625,0.01828494,0.03474309,0.0413161,0.08423704,0.03166999,0.05289144,0,0,0,0.03264314,0.1040244,0,0.604581,0.6898936,0.6808109,1.090421,0.3663304,0.257133,0.4033613,0.05118417,0.9278026,0.5290509,0.4011247,1.314074,0.1970027,0.0689057,0.2151852,0.0802591,0.0420673,0.08874425,0.04988664,0.1880054,0.1070292,0.03248948,0.03266021,0.1902077,0.07237148,0.4839277,0.4362434,0.4177877,0.2239606,1.317711,0.03665524,0.3736717,60.50503,97.37784,93.51251,0.3103659,0.4399824,0.2164486,0.01823372,20.90095,0.4224999,0.1024025,0.3490357
1/30/23 5:31,468,3.147212,1.484204,3.481428,1.71653,0.1664083,0.1003367,0.07039103,1.45402,0.3211729,0.3676109,0.6515993,0.6748695,0.01751666,0.03327483,0.04061612,0.09572703,0.03144804,0.05137197,0,0,0,0.03184072,0.1041951,0.05237927,0.5621039,0.7267025,0.6150636,0.9830672,0.3416944,0.1504965,0.297971,0.04351849,0.9629042,0.5575455,0.4400507,1.155792,0.1746715,0.03776497,0.2676669,0.08152248,0.04164049,0.06076199,0.05041589,0.2213143,0.06277657,0.0139826,0.03791863,0.2121633,0.09195395,0.5536528,0.3228461,0.4147146,0.2118731,0.8307269,0.0223824,0.4115391,62.0565,98.1,93.60251,0.3393554,0.4080563,0.2618792,0,21.33492,0.4559624,0.085398,1.566563
1/30/23 9:31,472,10.95976,1.291743,3.173333,1.59446,0.1667839,0.1282677,0.05647673,18.70682,0.3958493,0.3554551,0.650336,0.9429975,0.01710692,0.06648137,0.01481916,0.1235556,0.03190901,0.0679667,0,0,0.01364114,0.0317895,0.08937595,0.04169171,0.5239975,0.8115029,0.6072614,1.104147,0.2957516,0.2457113,0.3030075,0.06060833,0.9807624,0.6086955,0.4748279,1.242164,0.2362189,0.04017223,0.3069343,0.05509383,0.01329969,0.06002786,0.0694691,0.1681668,0.06467166,0.01365822,0.0352382,0.2738643,0.06975934,0.4971591,0.3208827,0.394859,0.1759178,0.735512,0.02260435,0.4639525,63.46275,98.62098,96.35551,0.3214461,0.4921055,0.2346994,0.01888248,20.95479,0.4361922,0.1218996,14.8388
1/30/23 13:31,476,12.17263,0.798391,3.188425,2.333438,0.1762593,0.07424948,0.0271457,14.83711,0.04170878,0.3267558,0.6932739,0.525056,0.01642401,0.04616477,0,0.1036488,0.01736301,0.03803813,0,0,0.01355578,0.04749645,0.07930302,0.01666302,0.4767742,0.7192075,0.6312657,1.057436,0.2862933,0.281052,0.321173,0.0639546,0.5199513,0.5970006,0.4072709,1.275746,0.2233118,0.08336634,0.3434017,0.05263535,0.01382894,0.04368922,0.08193223,0.2323433,0.06456922,0.01372651,0.03694547,0.499481,0.01391431,0.4248388,0.2856957,0.3044928,0.1564037,0.5564357,0.04102586,0.5203609,66.64988,99.092,94.5685,0.2598134,0.4051539,0.2354847,0,25.73724,0.3950127,0.2491771,14.26998
1/30/23 17:31,480,22.31286,2.69352,3.091708,1.553315,0.05033052,0.01808006,0.01703862,19.67907,0.04628428,0.284586,0.5198147,0.6155417,0.04522577,0.01678254,0.05693769,0.07706649,0.02634328,0.05207195,0.03023588,0,0,0.04121367,0.06636186,0.0336675,0.2181046,0.44717,0.3632573,1.202999,0.1028464,0.0843907,0.1349602,0.01372651,0.2068537,0.1973783,0.1950735,0.5194561,0.04430384,0.05683525,0.05188415,0.02917736,0,0.04788912,0.01787519,0.1013781,0.0196849,0,0,0.1145241,0,0.4663086,0.2580378,0.2889054,0.04333069,0.3437261,0,0.3810984,71.3102,99.51597,96.65111,0.1300433,0.2789349,0.1326725,0.01632157,27.85798,0.3475845,0.1417552,40.63543
1/30/23 21:31,484,0.5957373,3.079672,3.059168,1.689282,0.06330583,0.01490453,0.01944588,0.1648376,0.04930617,0.2923712,0.7177734,0.5943202,0.06525213,0.01767032,0.07764696,0.0505354,0.02647987,0.05063784,0.03009929,0,0,0.04073563,0.04008687,0.04766718,0.2077585,0.4264437,0.4269388,1.300996,0.08227368,0.1229922,0.1772666,0.0193093,0.1959783,0.2246265,0.2964857,0.5221195,0.07356657,0.03187486,0.1846079,0.01381187,0.01437527,0.08200052,0.04992078,0.08461265,0.01562158,0,0,0.1009854,0,0.279652,0.2389846,0.3014027,0.01869468,0.152972,0,0.3782302,69.98757,99.22957,97.42068,0.1505989,0.2209729,0.1406796,0.07665674,27.53049,0.3543112,0.0996879,0.5200536
1/31/23 1:31,488,0.5800986,3.229468,2.896771,1.647898,0.09600019,0.05155977,0.01335091,0.3138658,0.06250341,0.3154706,0.6848913,0.5503749,0.06340827,0.01505818,0,0.05345485,0.08247856,0.04899885,0.02987735,0,0,0.04039418,0.06021566,0.06233269,0.1996831,0.4669403,0.4421335,1.300587,0.08649065,0.1281653,0.1301457,0.03856739,0.2055391,0.2453869,0.3023417,0.5507505,0.08560287,0.04543065,0.1322457,0.01331676,0,0.1002001,0.03097001,0.1006781,0.05541822,0,0.02518234,0.08642237,0.03520405,0.3106391,0.2340165,0.2308922,0.02245069,0.1906858,0.01365822,0.3703084,68.58921,98.08263,97.58833,0.1959442,0.3538332,0.102283,0.0338553,30.49722,0.335736,0.1547988,0.5338826
1/31/23 5:31,492,0.5856814,3.075079,2.766113,1.614811,0.08025909,0.06713013,0.01376065,0.2987223,0.05704013,0.2547769,0.8928376,0.51191,0.04696719,0,0.04934031,0.08785647,0.03288215,0.06166685,0.01563866,0,0,0.0274018,0.0410088,0.0480257,0.2137682,0.4447798,0.4770303,1.497316,0.193076,0.1622767,0.202705,0,0.2094487,0.3399872,0.2723961,0.4588136,0.1191167,0.05970348,0.1701985,0.01396553,0,0.04853789,0.01965076,0.130675,0.0732934,0,0,0.09005886,0.04572088,0.306405,0.2599671,0.3274899,0.06765939,0.1318872,0.01353871,0.3424115,67.21735,97.01138,97.06844,0.1128169,0.4026101,0.1656912,0.03481138,32.89314,0.4131781,0.2332823,0.5115173
1/31/23 9:31,496,0.541241,2.992959,2.793771,1.772444,0.08302488,0.04601112,0.01691912,0.4735645,0.04968176,0.3149756,0.7599602,0.6233098,0.04584039,0.01669717,0.05043297,0.09280758,0.01693619,0.05200366,0.02972369,0,0,0.02723107,0.04421847,0.06229854,0.1841981,0.551109,0.5235023,1.344805,0.1747227,0.1972076,0.2702278,0.01717521,0.1818592,0.2776374,0.3285313,0.5007785,0.1213703,0.06692526,0.1724179,0,0,0.06904229,0.01666302,0.09104908,0.0731056,0,0,0.09164663,0.01524598,0.3149585,0.2234996,0.3206778,0.05174757,0.2424333,0,0.37514,69.35741,98.61391,98.26764,0.1357968,0.3214461,0.1375553,0.09685382,35.93251,0.3881836,0.1195947,0.7172953
1/31/23 13:31,500,0.5518602,3.093483,2.85245,1.68218,0.09174907,0.09255148,0.1049293,0.289742,0.09164663,0.2595402,0.8291732,0.6052127,0.04869154,0.04003565,0.03899421,0.1042975,0.01644108,0.06311803,0.01809714,0,0,0.04404774,0.01876298,0.06356193,0.2267947,0.5783401,0.4871032,1.227925,0.1349261,0.07247391,0.2379603,0,0.2088683,0.3846154,0.3629159,0.6688429,0.1145583,0.048094,0.1654181,0,0,0.0650814,0.01913857,0.0911686,0.03491382,0,0.01427284,0.1235044,0,0.3520235,0.2261288,0.3189535,0.07896157,0.3977102,0,0.3029392,73.93457,99.44906,99.66296,0.1923418,0.2624256,0.1335944,0.01577524,35.80657,0.4705255,0.1167095,1.181299
1/31/23 17:31,504,0.4879056,3.032056,2.87065,1.389092,0.130675,0.06801791,0,0.6861717,0.1419601,0.1678253,0.7567676,0.6260414,0.04662573,0.02607012,0.01753374,0.11589,0.01819957,0.03641622,0.03230168,0.01528013,0.01456307,0.04099172,0.04102587,0.06422776,0.1441112,0.6755695,0.4734962,1.385711,0.09979033,0.1753203,0.2640475,0.07689576,0.1491989,0.4361922,0.4064685,0.2648328,0.1292579,0.03074806,0.1706935,0.03670646,0,0.06332291,0.01828494,0.1227874,0.03597233,0.01749959,0,0.1382382,0.03814057,0.4086197,0.2840909,0.272379,0.1375041,0.2919785,0.01480209,0.4405116,77.00146,99.74156,99.7213,0.198232,0.4576185,0.1606548,0.03264314,36.81654,0.4103953,0.2369018,1.353461
1/31/23 21:31,508,0.5736109,3.481479,2.848745,1.279212,0.05987421,0.05031345,0.02764082,0.8927181,0.1423186,0.214195,0.6558846,0.655031,0.04874276,0.07095443,0.01778983,0.09606848,0,0.03609183,0.03201144,0,0,0,0.1193728,0.04800863,0.1341408,0.650097,0.4572771,1.356688,0.1969515,0.1428308,0.2623402,0.04370629,0.1263044,0.5383216,0.3646061,0.2715253,0.1314603,0.04544771,0.1724008,0,0,0.0630156,0.01676546,0.07467629,0.03554551,0.01444356,0,0.111212,0.03672353,0.3552843,0.3649817,0.2325311,0.08855646,0.2853714,0,0.3835398,78.54429,99.26382,99.45747,0.1427967,0.4945469,0.1725545,0.08063469,36.722,0.4133488,0.2101146,1.171311
2/1/23 1:31,512,0.6281756,3.775848,2.910293,1.404338,0.08285415,0.01458015,0.0434502,0.4312753,0.1147973,0.3167682,0.6478775,0.6410484,0.04712085,0.01329969,0.01376065,0.08474924,0.01367529,0.0612571,0.04582331,0,0,0,0.09412218,0.06327169,0.2234997,0.6727525,0.5387654,1.157722,0.1204655,0.1544403,0.2843982,0.07211538,0.2236704,0.443431,0.4222096,0.5813962,0.186742,0.01353871,0.1701984,0.03534063,0,0.04788912,0.03605769,0.1144559,0.03149926,0,0.01654352,0.08000301,0.04843545,0.4285778,0.2336921,0.225002,0.05010858,0.3632061,0,0.3348653,87.35654,99.70146,99.80739,0.1369748,0.4636452,0.1447771,0.07733965,38.8845,0.464772,0.1614743,1.251588
2/1/23 5:31,516,0.7595333,4.017479,3.332912,1.713287,0.09277344,0.06682283,0.03095293,0.2478625,0.1620035,0.3083684,0.644002,0.7320804,0.04613063,0.04351849,0.04555015,0.08534678,0.01427284,0.04805984,0.04780376,0,0,0.0275213,0.03349677,0.04695012,0.197549,0.6892448,0.5731841,1.02913,0.1829518,0.1373504,0.2122487,0.01891663,0.3085391,0.3543112,0.3975394,0.5715281,0.1983344,0,0.1894395,0,0,0.06723256,0.01609962,0.08010544,0.01830201,0,0,0.106978,0.04430384,0.3393042,0.2026709,0.2328214,0.1129705,0.3383482,0,0.3418481,94.2505,99.9702,99.995,0.1727082,0.2469576,0.1968832,0.06374972,41.87371,0.4999249,0.1749788,1.14898
2/1/23 9:31,520,0.5454237,3.982019,3.554909,1.709206,0.06820571,0.1515891,0.03286508,0.1704545,0.07052761,0.3123975,0.6783524,0.8343975,0.04744523,0.04088929,0.02939931,0.1020269,0.0289042,0.0317895,0.04848666,0,0,0.01333383,0.0690935,0.01794348,0.1892004,0.8030689,0.5753353,1.096277,0.1586914,0.1698399,0.1099316,0.08835158,0.2772447,0.4094904,0.4383434,0.5720573,0.2058293,0.03194315,0.1833445,0,0,0.06911057,0.01678254,0.07974691,0.01746544,0,0,0.07162027,0.03907957,0.7791501,0.08124932,0.2331116,0.1155827,0.2093634,0,0.4550064,98.32893,100,100,0.1516745,0.1598353,0.2495527,0.0599425,44.69427,0.3975565,0.2051293,1.204774
2/1/23 13:31,524,0.4244462,3.789677,4.194968,1.950086,0.1299409,0.09181736,0.06149612,0.207861,0.09758796,0.3366067,0.743485,0.7352048,0.04679647,0.06040346,0.05430848,0.1078145,0,0.03438456,0.04580624,0,0,0.01326554,0.1101877,0.01338505,0.2964345,0.7605066,0.5511432,1.139471,0.2036269,0.3092903,0.1458185,0.0381235,0.2619134,0.4173609,0.3911372,0.5084271,0.2040367,0,0.2040367,0,0,0.06941789,0.03137975,0.05225975,0.01751666,0,0,0.09106616,0.04947689,0.6534603,0.2518233,0.3104342,0.09825379,0.4592575,0,0.4549722,99.50214,100,100,0.1111608,0.4515065,0.137709,0.1420796,47.60058,0.4749474,0.1847786,1.2353
2/1/23 17:31,528,0.59613,3.997128,4.173079,2.020562,0.158128,0.1321262,0.08655895,0.2907664,0.07930302,0.3774619,0.7431093,0.9348878,0.04327948,0.01956539,0.06847888,0.1258263,0,0.03672353,0.04483309,0,0,0.01340212,0.06634479,0.01364114,0.2697498,0.7641772,0.6714038,1.269292,0.2365262,0.1472697,0.2229362,0.03848203,0.3356848,0.4656598,0.3868519,0.3832154,0.2845348,0.04437213,0.2071951,0,0,0.0690935,0.01652644,0.07882498,0.02960418,0,0,0.1050829,0.05427434,0.5980421,0.1101535,0.3532186,0.08222246,0.3686182,0,0.5164512,99.8325,100,100,0.06258877,0.4188804,0.2622207,0.0779372,52.00269,0.4437384,0.182286,1.163441
