Date Time,Elapsed,WT-UT,WT-UT,WT-UT,YAP KO-UT,YAP KO-UT,YAP KO-UT,WT-E,WT-E,WT-E,YAP KO-E,YAP KO-E,YAP KO-E,YAP KO-E,WT-R,WT-R,WT-R,WT-R,YAP KO-R,YAP KO-R,YAP KO-R,YAP KO-R,WT-C,WT-C,WT-C,WT-C,YAP KO-C,YAP KO-C,YAP KO-C,YAP KO-C,WT-X,WT-X,WT-X,YAP KO-X,YAP KO-X,YAP KO-X,YAP KO-X,WT-T,WT-T,WT-T,YAP KO-T,YAP KO-T,YAP KO-T,WT-D,WT-D,WT-D,YAP KO-D,YAP KO-D,YAP KO-D,YAP KO-D,WT-ER,WT-ER,WT-ER,YAP KO-ER,YAP KO-ER,YAP KO-ER,YAP KO-ER,WT-EC,WT-EC,WT-EC,YAP KO-EC,YAP KO-EC,YAP KO-EC,WT-EX,WT-EX,YAP KO-EX,YAP KO-EX,YAP KO-EX,YAP KO-EX,WT-ET,WT-ET,YAP KO-ET,YAP KO-ET,YAP KO-ET,YAP KO-ET,WT-ED,WT-ED,WT-ED,WT-ED,YAP KO-ED,YAP KO-ED,YAP KO-ED,YAP KO-ED
2/2/23 1:31,536,99.95033,99.9783,99.99724,99.86753,99.92657,99.82905,99.82713,100,100,0.01613377,0.03807228,0,0.01388016,99.86089,100,100,100,100,100,100,100,81.96736,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99657,100,100,100,99.63403,99.90794,98.03209,99.99406,100,100,0.962614,1.10734,0.09221003,0.1151558,19.44549,70.18588,55.36667,0.1976515,0.5817034,0.1358822,0.1695155,99.99749,100,100,0,0,0.02806763,85.52253,35.22147,0.09777575,0.2119585,0.1606035,0.5369045,5.576053,2.206468,0.05733036,0.0170557,0.02880177,0.1186899,3.09181,0.05424019,0.04099172,0,0.06634479,0.01333383,0.05196951,0.03552843
2/2/23 5:31,540,99.96646,99.97458,99.99399,99.85,99.88831,99.95187,99.82678,100,100,0.02975784,0.01464844,0,0,99.8104,100,100,100,100,100,100,99.99545,83.64486,99.99742,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99563,100,100,99.84074,99.94608,98.63147,100,100,100,0.9578507,1.137866,0.1405089,0.1290019,21.16561,76.28175,62.16331,0.1883809,0.5743451,0.1615596,0.08824915,99.99728,100,100,0,0,0.01447771,87.2318,40.86253,0.1413796,0.1522891,0.1213874,0.4265119,5.60219,2.291524,0.04230633,0.01703862,0.02837494,0.04850374,4.073495,0.05545236,0.05048418,0,0.06979349,0.036365,0.06689111,0.03866982
2/2/23 9:31,544,99.96449,99.96069,99.977,99.90517,99.91074,99.92622,99.97439,100,100,0.01606548,0.03699669,0,0.03033831,99.81047,100,100,100,100,100,100,100,84.11548,99.99731,100,100,100,100,100,100,100,99.99491,100,100,100,100,99.99226,100,100,100,99.9336,99.99763,99.41288,100,100,100,0.9534289,1.065819,0.1113828,0.06938374,24.32834,84.09683,69.27107,0.1901394,0.6079614,0.1650425,0.06945203,100,100,100,0.01615084,0,0.01384602,88.90453,44.6274,0.1160607,0.1248361,0.1113145,0.4216462,5.763648,2.818646,0.1051853,0.06038639,0.02735058,0.06713013,3.942649,0.05068906,0.04858911,0,0.04916958,0.01403382,0.05031345,0.03679182
2/2/23 13:31,548,99.92407,99.98074,99.99071,99.95207,99.94323,99.96304,99.98734,100,100,0.03001393,0.01971905,0,0,99.88126,100,100,100,100,100,100,100,84.28743,99.99672,99.99768,100,100,100,100,100,100,100,100,100,100,100,99.99673,100,100,100,99.91862,99.9808,99.77143,99.99735,100,100,1.0195,1.132369,0.09347342,0.1368553,26.19019,89.30051,73.32156,0.1895931,0.6366606,0.1653839,0.05582796,100,100,100,0.01345334,0,0.01331676,89.9679,52.0125,0.08570531,0.1557037,0.09270515,0.9404877,6.714277,2.666613,0.08142004,0.06344242,0.0277774,0.07604212,3.311264,0.05082564,0.07703234,0,0.05135489,0,0.07276414,0.03708206
2/2/23 17:31,552,99.96218,99.96971,99.98849,99.95966,99.9677,99.98654,99.99753,100,100,0.03050904,0.03778204,0,0.01410211,99.8501,100,100,100,100,100,100,100,86.25645,100,100,100,100,100,100,100,100,100,100,100,99.99768,100,99.99689,100,100,100,99.92281,99.99768,99.88155,100,100,100,1.052109,1.166787,0.1024196,0.113312,28.36132,92.05414,79.20558,0.2107634,0.6900814,0.1347895,0.05736451,100,100,100,0.02917736,0,0.01357285,91.26229,58.20886,0.1027098,0.1894565,0.09127103,1.45979,7.700041,2.833073,0.0472745,0.05898642,0,0.04908422,5.513737,0.04821351,0.09142469,0,0.06269121,0.01347042,0.04794034,0.03679182
2/2/23 21:31,556,99.9755,99.99119,99.97789,99.98071,99.99759,99.98611,99.99751,100,100,0.03163584,0.0314139,0,0.01338505,99.84085,100,100,100,100,100,100,100,86.05506,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99734,100,100,99.99284,99.99426,99.91663,100,100,100,1.077753,1.123815,0.1254849,0.1062609,32.40033,96.04767,84.42818,0.2222875,0.7694015,0.1699253,0.05422312,100,100,100,0.03110659,0.0167996,0.02902371,92.65042,62.84065,0.07564944,0.1836177,0.1231971,0.4390434,7.371049,3.062428,0.07438606,0.01842152,0.01358993,0.05205487,5.013573,0.03803813,0.04935738,0.01333383,0.06467166,0.013607,0.03067977,0.03716742
2/3/23 1:31,560,99.9784,99.99199,99.99619,99.9848,99.99279,100,100,100,100,0.02987735,0.03308703,0,0,99.90623,100,100,100,100,100,100,100,86.08833,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99689,100,99.96535,100,100,100,1.115501,1.021686,0.1314091,0.1305213,35.95417,97.05296,87.31017,0.2068025,0.7338389,0.1329798,0.08341756,100,100,100,0.02907493,0,0.01353871,94.38983,66.79419,0.1241703,0.1896956,0.1412259,0.358238,8.021334,3.049026,0.07496653,0.06707892,0.01418747,0.07715185,2.924993,0.05734744,0.05364264,0,0.04807692,0.01348749,0.1183655,0.03503332
2/3/23 5:31,564,99.96439,100,100,99.995,99.99742,100,99.99735,100,100,0.01630449,0.05444507,0,0.01372651,99.85036,100,100,100,100,100,100,100,86.04934,100,99.99754,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99741,100,99.94683,100,100,100,1.026449,1.175324,0.1202094,0.129275,38.60644,98.54962,88.9164,0.1946979,0.7767941,0.1106998,0.07016908,100,100,100,0.01487038,0.01362407,0.01335091,96.06003,70.4933,0.08763453,0.1343115,0.1501209,0.9443122,9.124526,2.989886,0.06028395,0.0331041,0.01442649,0.06366435,1.686448,0.03977956,0.06612284,0,0.04986956,0,0.1208411,0.0361772
2/3/23 9:31,568,99.99104,99.99727,100,100,100,100,100,100,100,0.02977491,0.03127731,0,0.01538257,99.93862,100,100,100,100,100,100,100,86.48265,100,99.99754,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99686,100,99.97108,100,100,100,1.451629,1.065392,0.1292067,0.1293604,41.14152,99.31403,92.39053,0.2164827,0.7747794,0.1442991,0.08416876,100,100,100,0.01464844,0,0.0283408,97.65835,77.37592,0.1105803,0.1328432,0.135609,0.3888494,9.976781,2.822641,0.1069438,0.06306682,0.0319773,0.07901278,0.9149639,0.03936981,0.1024195,0,0.04874276,0,0.1096243,0.03619428
2/3/23 13:31,572,99.98735,100,100,100,100,100,100,100,100,0.01601426,0.05427434,0,0.01336798,99.93582,100,100,100,100,100,100,100,86.58341,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99419,100,99.97816,100,100,100,1.359112,1.345966,0.1412601,0.130214,47.0054,99.60746,94.07117,0.2263849,0.8450339,0.1153436,0.07344706,100,100,100,0.01475087,0,0.01507526,98.62813,80.2834,0.1081389,0.1394333,0.1161802,0.5053539,9.28407,3.489179,0.08720771,0.04696719,0.01763617,0.1021805,0.5949007,0.05814985,0.03600648,0,0.04862325,0.01399967,0.1158729,0.03557966
2/3/23 17:31,576,99.99146,99.99592,99.99455,100,100,99.9938,100,100,100,0,0,0,0.01355578,99.99741,100,99.99568,100,100,100,99.99633,99.98535,95.10711,100,100,100,99.99763,99.99704,100,99.99695,99.99388,99.99364,100,99.99638,100,100,99.99426,100,99.99751,99.99747,99.91293,99.9728,99.66295,100,100,100,0.6803328,0.385469,0,0.1208411,48.5782,99.22141,95.32614,0.05275486,0.02084585,0.01563866,0.07882498,100,100,100,0.1153266,0,0.04824765,99.37565,88.4446,0.01447771,0.1057488,0.06110344,1.322593,8.493515,5.027726,0.043638,0.01536549,0.01608255,0.01722642,0,0,0.06728379,0.04160634,0.04894764,0.0493403,0.01516062,0.05640844
2/3/23 21:31,580,99.9474,99.97062,99.99026,100,99.99483,99.88071,99.99472,100,100,0,0,0,0.04800863,99.97849,100,99.99722,100,99.99091,99.99597,99.99619,99.94926,91.99798,99.99159,99.99509,99.9888,99.98697,100,99.9903,99.99218,99.99501,99.993,100,99.99716,100,99.96814,99.90987,100,100,99.99222,99.7565,99.97697,99.75487,100,100,100,0.6601699,0.3704621,0,0.1191679,59.35553,99.31645,97.22874,0.04601111,0.01995807,0.01886541,0.08015666,100,100,100,0.07926887,0.01328262,0.04502089,99.61926,91.4404,0.05282316,0.09386609,0.04747937,1.206959,9.842487,4.524472,0.01980441,0.02736765,0,0.05698891,0.2563647,0.02502868,0.0811981,0.063579,0.03446992,0.04730865,0.03720157,0.03665524
2/4/23 1:31,584,99.90196,99.98412,100,99.97691,99.83851,99.62542,99.99148,100,100,0,0,0,0.04920373,99.8789,99.99751,99.99128,99.99724,99.98284,100,99.94282,99.87758,91.0196,99.99774,99.97861,99.9949,99.97422,100,99.98795,99.98656,99.9549,99.99184,100,99.98448,99.9581,99.92126,99.76662,99.99001,100,99.98195,99.82336,99.90118,99.61086,100,100,99.9971,0.6226098,0.219829,0.02883591,0.1401504,55.7925,99.2069,96.24882,0.06204245,0.1089755,0.02067512,0.1139437,100,100,100,0.07848353,0.01335091,0.06286194,99.54065,90.03616,0.05152562,0.08097615,0.05120124,0.09265392,9.385875,4.565651,0.02729936,0.03148219,0,0.01702155,0.1054244,0.01726057,0.1531086,0.02560916,0.08561994,0.03696255,0.01691912,0.03325776
2/4/23 5:31,588,99.9669,99.99451,100,99.99187,99.95006,99.81658,99.96727,100,100,0,0,0,0.03412846,99.94871,100,100,100,99.99244,100,99.99394,99.9596,89.28902,100,100,99.99706,100,100,100,99.99734,100,99.99778,100,99.98689,99.9789,99.96051,99.92728,99.98466,99.99778,99.98216,99.66202,99.66167,98.53213,99.9976,100,99.99742,0.6452824,0.389686,0.03387237,0.1148997,55.34468,98.29042,96.36021,0.06557651,0.1378455,0.01370943,0.1108023,100,100,100,0.07897864,0,0.03694547,99.48801,86.59488,0.03718449,0.08258099,0.049033,0.7409753,9.802793,4.113377,0.059123,0,0,0.01734594,0.1094535,0,0.1446234,0.06103516,0.09837331,0.05012565,0.03919908,0.05545236
2/4/23 9:31,592,99.99687,100,100,100,100,99.96049,99.96799,100,100,0,0,0,0,99.97007,100,100,99.99696,100,100,100,99.96879,90.75665,100,100,100,99.98866,100,100,100,99.98955,100,100,100,100,99.99753,99.96735,99.99664,100,100,99.52808,99.88963,98.90341,100,100,100,0.6524872,0.39672,0.01797763,0.09984156,58.19295,99.17849,97.78957,0.03173828,0.1787007,0,0.09062227,100,100,100,0.08065177,0.01348749,0.0432624,99.67442,91.2116,0.05338656,0.1376919,0.06646429,0.5404556,11.60629,4.457205,0.06458629,0.028153,0,0.01697033,0.1458527,0,0.1091462,0,0.09893671,0.04905007,0.04990371,0.05721086
2/4/23 13:31,596,100,100,100,99.99773,100,99.98981,99.99377,100,100,0,0,0,0.01539964,99.98851,100,100,100,100,100,100,99.97745,91.25141,100,100,100,100,100,100,100,100,100,100,100,99.99399,99.99619,99.98915,100,100,99.995,99.74375,99.9085,99.24019,100,100,100,0.704081,0.3785375,0.02077756,0.07684454,58.88813,99.4556,99.18187,0.09062226,0.1378114,0,0.1934857,100,100,100,0.07863718,0,0.05927666,99.86266,93.09812,0.03745766,0.1224971,0.07513727,0.2140584,11.10329,4.524574,0.05905471,0,0,0.01729472,0.2252581,0.01393138,0.08116395,0,0.1406796,0.03557965,0.02152876,0.05476945
2/4/23 17:31,600,100,100,100,100,100,100,99.99452,100,100,0,0,0,0,99.99771,100,100,100,100,100,100,99.98428,92.60363,99.99771,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.88197,99.97891,99.62207,100,100,100,0.6375996,0.4064856,0.02475552,0.08987106,62.29652,99.45326,99.38717,0.1125608,0.1011732,0,0.09540264,100,100,100,0.07942253,0.01350456,0.04300631,99.80945,95.60017,0.03776497,0.08445899,0.08850525,0.3644183,12.03277,4.990165,0.04500382,0.02863104,0.01452893,0.01413625,0.1979929,0.01538257,0.1066365,0.01369236,0.1265263,0.04934031,0,0.05552065
2/4/23 21:31,604,100,100,100,100,100,100,100,100,100,0,0.03119195,0,0.01480209,100,100,100,100,100,100,100,99.97553,93.79696,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99457,100,100,99.9449,99.98724,99.74785,100,100,100,0.6036931,0.1661693,0.05949861,0.09485631,65.12396,99.5909,99.25146,0.0756153,0.1059536,0.013607,0.1071829,100,100,100,0.07778354,0,0.04312582,99.88132,95.11217,0.03791862,0.121302,0.0852102,0.6883228,12.2189,5.488093,0.03597233,0,0,0.01744837,0.08906864,0.0252677,0.1516916,0.049972,0.09639286,0.04969883,0,0.05844009
2/5/23 1:31,608,100,100,100,100,100,100,99.99117,100,100,0.01463136,0.03534063,0,0,99.99496,100,100,100,100,100,100,99.91915,96.08807,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99727,100,100,99.97527,100,99.93886,99.99049,100,100,0.6580017,0.3707694,0.07595675,0.06728379,69.35539,99.89748,99.68009,0.07593969,0.1000294,0.03283094,0.09883427,100,100,100,0.07752746,0,0.0438258,99.91221,97.05875,0.03791862,0.1718886,0.09676846,0.01587768,12.83763,5.446692,0.01372651,0,0,0.0167996,0.06127417,0.01995807,0.1498989,0.03518698,0.04621599,0.0495964,0,0.05514506
2/5/23 5:31,612,100,100,100,100,100,100,100,100,100,0,0.03571624,0,0,99.99199,100,100,100,100,100,100,99.97039,97.79667,100,100,100,100,100,100,100,99.98778,100,100,100,100,100,99.99675,100,100,100,99.99699,100,99.95662,100,100,100,0.6335705,0.2185827,0.07488117,0.05033053,75.76691,99.94801,99.88868,0.07824451,0.1428991,0.04643794,0.08184686,100,100,100,0.09045154,0,0.04392824,99.97902,99.12788,0.03132853,0.08102737,0.04836716,0.1936394,14.3056,6.213498,0.05719378,0,0,0.03452114,0.01324847,0.01637279,0.06998128,0.07950789,0.02859689,0.05488896,0,0.07162027
2/5/23 9:31,616,100,100,100,99.99773,100,99.98967,100,100,100,0,0,0,0.01389723,99.98448,100,100,100,100,99.99411,100,99.99731,98.52534,100,100,100,100,100,100,99.99319,99.99751,100,100,99.99644,100,100,100,100,100,100,100,100,99.9924,100,100,99.99778,0.620544,0.3406188,0.09277344,0.1028293,79.25675,99.98915,99.96345,0.09789526,0.1403211,0.08109566,0.06345949,100,100,100,0.07582017,0,0.04327948,99.98001,99.77644,0.03926737,0.1175972,0.06221317,0.9572873,14.04905,8.072108,0.05528163,0,0.01978734,0.03086757,0.02784569,0.03255777,0.08867598,0.05272071,0.04631842,0.05063784,0,0.05581088
2/5/23 13:31,620,100,100,100,100,100,100,100,100,100,0,0.0311578,0,0.01410211,100,100,100,100,100,100,100,100,98.96176,100,100,100,100,100,100,99.99763,100,100,100,100,99.99673,99.99539,99.99312,100,100,100,100,100,99.99701,100,100,100,0.5858692,0.3609525,0.08152247,0.09236369,85.62362,100,99.98501,0.1005074,0.1703692,0.08480045,0.07928595,100,100,100,0.07679331,0,0.05685232,99.98322,99.9429,0.03894299,0.1112632,0.08348584,0.09108323,16.23238,9.475848,0.04314289,0,0.0235092,0.03190901,0.0744885,0.01961661,0.09386609,0.03163584,0.03177243,0.04957932,0,0.05803034
2/5/23 17:31,624,100,99.9976,100,100,100,99.99519,100,100,100,0,0.03610891,0,0.0139826,99.99541,100,100,100,100,100,100,100,99.07714,100,100,100,100,100,100,100,99.9973,100,100,100,100,99.99554,99.99633,100,100,100,100,100,100,100,100,100,0.661126,0.2673425,0.05944739,0.1047585,89.44707,99.99741,99.99751,0.09936353,0.1381699,0.06863254,0.06342534,100,100,100,0.07653722,0,0.0411283,99.98327,99.95535,0.03767961,0.07008372,0.08990521,0.4769278,17.89484,12.11375,0.06011322,0,0.02074342,0.03137975,0.06265707,0.02308239,0.1071316,0,0.05012565,0.06127417,0,0.05381338
2/5/23 21:31,628,100,100,100,100,100,99.97741,100,100,100,0,0.03670646,0,0.01425576,100,100,100,100,100,100,100,100,99.34463,100,100,100,100,100,100,99.99249,100,100,100,100,100,100,99.99731,100,100,100,100,100,100,100,100,99.99573,0.6278341,0.285064,0.05357435,0.06622528,91.86353,99.99751,100,0.1011732,0.1430698,0.06718135,0.06405704,100,100,100,0.06311803,0,0.04396239,100,99.98876,0.03687719,0.1447088,0.07529092,0.2300214,20.45577,16.2955,0.03646744,0.03066269,0.02260435,0.0487769,0.052789,0.01357285,0.06322047,0,0.0468989,0.06791548,0,0.05562309
2/6/23 1:31,632,100,100,100,100,99.99716,99.98924,100,100,100,0,0.03269435,0,0.01538257,99.99105,100,100,100,100,99.99088,100,100,99.65012,99.99767,100,100,100,100,100,100,100,100,100,100,100,100,99.99403,100,100,100,100,100,99.99677,100,100,100,0.6050077,0.2500307,0.06784718,0.1132437,93.07909,100,100,0.06610577,0.1708472,0.09864648,0.07955912,100,100,100,0.07645187,0,0.03767961,100,99.98224,0.03713328,0.1995807,0.08879548,0.4075441,21.53373,18.07791,0.02842616,0.04584039,0.02226289,0.03382116,0.06113759,0,0.06518383,0.01772154,0.1063463,0.1053902,0,0.05343777
2/6/23 5:31,636,100,100,100,100,99.98388,99.98545,100,100,100,0,0.01925808,0,0.01384602,99.99776,100,99.9957,100,99.99767,99.9968,100,100,99.52885,99.99487,99.99204,100,100,99.99448,100,99.99757,100,99.99626,100,100,100,99.98738,99.95643,100,100,100,100,100,100,100,100,100,0.6233951,0.126919,0.09688798,0.05087686,94.89539,100,100,0.07827865,0.1261507,0.09403682,0.05859375,100,100,100,0.06180343,0,0.0430746,100,99.99189,0.03913079,0.09779283,0.0492208,0.1836859,25.21169,21.40779,0.04893056,0,0.0221946,0.03339434,0.01444356,0.01587768,0.1086511,0,0.09460022,0.05065491,0,0.05700598
2/6/23 9:31,640,100,100,100,100,100,99.98664,100,100,100,0,0,0,0.01403382,99.99353,100,100,100,99.99703,100,99.99309,100,99.80643,100,100,100,99.99607,100,100,100,100,100,100,100,99.99741,100,99.99167,100,100,100,100,100,100,100,100,100,0.5952934,0.2143486,0.07086907,0.07819328,96.65617,100,100,0.06439849,0.1258434,0.07706649,0.06405704,100,100,100,0.09202223,0,0.0430746,100,99.99708,0.02217753,0.1075926,0.04968176,0.3202852,29.27961,25.49197,0.02765789,0,0.02403846,0.03126024,0.04532821,0.01587768,0.09673433,0,0.06064248,0.06397167,0,0.05471823
2/6/23 13:31,644,100,100,100,100,100,99.97665,100,100,100,0,0.01895078,0,0.01628742,99.99776,100,100,100,100,100,99.99233,99.99664,99.77879,99.99741,100,100,99.99291,100,100,100,100,100,100,100,99.99749,100,99.99181,100,100,100,100,100,100,100,99.99691,100,0.6305657,0.2625963,0.07317389,0.04867447,97.84895,100,100,0.04531113,0.1378626,0.04611355,0.06499603,100,100,100,0.07669088,0,0.04336484,100,100,0.02187022,0.1126461,0.0478379,1.297957,31.06169,28.41303,0.02750423,0.01347042,0.03336019,0.03274557,0.04597697,0,0.09866354,0,0.04304046,0.05029638,0,0.05343777
2/6/23 17:31,648,100,100,100,100,99.99718,99.94817,100,100,100,0,0,0,0.01377772,99.9976,99.99493,100,100,100,99.99683,99.99719,100,99.89995,100,100,100,100,100,100,99.99683,100,100,100,100,100,100,99.99348,100,100,100,100,100,100,100,99.99535,100,0.5598332,0.3748326,0.0855858,0.08741259,98.53124,100,99.9976,0.04749645,0.1473551,0.03146512,0.1118779,100,100,100,0.09248319,0,0.02292873,100,100,0.02224582,0.1336286,0.08584189,0.2293215,35.95539,31.01366,0.03194315,0,0.02002636,0.01555329,0.09202223,0,0.0574328,0.01635571,0.02919444,0.01828494,0,0.0551792
2/6/23 21:31,652,100,100,100,100,99.98858,99.98822,100,100,100,0,0,0,0.01410211,99.99629,100,100,100,100,100,100,99.9949,99.97633,100,100,100,100,100,100,100,100,100,100,100,100,99.98633,99.98727,100,100,100,100,100,100,100,100,100,0.5374678,0.3412334,0.06837644,0.1079511,98.12131,100,100,0.07484703,0.1863322,0.04611355,0.1229239,100,100,100,0.07559822,0,0.01942881,100,99.99622,0.04164049,0.0321651,0.07745916,0.6085418,39.92356,37.58207,0.04053076,0.02782862,0.02076049,0.05639136,0.06187172,0.04969883,0.02494332,0,0.03209681,0,0,0.03429919
2/7/23 1:31,656,100,99.9977,100,100,100,99.99196,100,100,100,0,0.03242119,0,0,99.99747,100,100,100,100,100,100,100,99.9155,100,100,99.99739,100,100,100,100,100,100,100,99.99574,100,100,100,100,100,100,100,100,100,100,100,100,0.557887,0.2088512,0.1190143,0.1230264,99.35948,100,100,0.05075734,0.1540476,0.03177242,0.1069097,100,100,100,0.06262292,0,0,100,100,0.04230632,0.1041951,0.1052878,0.05499139,45.13972,42.00405,0.02688961,0.01768739,0.02041903,0.05584503,0.05645965,0.01582646,0.09601726,0,0.04819643,0,0,0.03255777
2/7/23 5:31,660,100,100,100,100,100,99.97051,100,100,100,0,0.03155048,0,0.01418747,99.99061,100,100,100,99.99703,100,100,100,99.93053,100,100,100,100,100,100,100,100,100,100,100,100,100,99.98006,100,100,100,100,100,100,100,100,99.99571,0.5105612,0.3599964,0.1272775,0.07749331,99.68379,100,100,0.044577,0.1686619,0.03074806,0.1038195,100,100,100,0.05009151,0.0287164,0,100,100,0.06096686,0.09697334,0.1384602,0.2371066,49.40807,43.61101,0.0413844,0,0.01956539,0.05562309,0.04218682,0.03114073,0.06977641,0,0.0840834,0.01840445,0,0.0331041
2/7/23 9:31,664,100,100,100,100,100,100,100,100,100,0,0.0336675,0,0.01364114,100,100,100,100,99.99724,100,100,100,99.92846,100,100,100,100,100,100,100,100,100,100,100,100,100,99.97923,100,100,100,100,100,100,100,100,100,0.5266096,0.2231411,0.1393309,0.05075734,99.23389,100,100,0.04560137,0.1949539,0.04286972,0.0798152,100,100,100,0.07602505,0.0296554,0,100,100,0.04256242,0.06240097,0.1071146,0.1774544,53.64811,48.21258,0.02741887,0.04512333,0.01946296,0.06120588,0.06067663,0.02943346,0.09608556,0,0.02883591,0.01990685,0,0.0492208
2/7/23 13:31,668,100,99.99778,100,100,100,99.99197,100,100,100,0,0.03112366,0,0,99.99486,100,100,100,100,100,100,100,99.89015,100,100,100,100,100,100,100,100,100,100,100,100,100,99.98592,100,100,100,100,100,100,100,99.99768,100,0.5275998,0.2523014,0.1444015,0.03684304,98.67402,100,100,0.07932009,0.1732886,0.04119659,0.04628427,100,100,100,0.06352778,0.03001393,0,100,100,0.04327948,0.1200216,0.1676034,0.1118437,58.60336,51.51707,0.04293802,0,0.04734279,0.043638,0.06829108,0.01522891,0.1526476,0,0.06467165,0.01819957,0,0.03213095
2/7/23 17:31,672,100,100,100,100,100,100,100,100,100,0,0,0,0.0147338,99.99272,100,100,100,100,100,100,100,99.95195,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99175,100,100,100,100,100,100,100,100,100,0.5960275,0.3531844,0.1360358,0.1098121,99.18604,100,100,0.06380094,0.1624815,0.02844324,0.06374973,100,100,100,0.07669089,0.02856275,0,100,100,0.04380873,0.09873183,0.1195435,0.3583404,62.74442,54.68647,0.05697184,0,0.03600647,0.04508918,0.04339898,0.02950175,0.08794185,0,0.1109047,0.0189337,0,0.03219924
2/7/23 21:31,676,100,100,100,100,100,99.9936,100,100,100,0,0.03566502,0,0,100,100,100,100,100,100,100,99.99557,99.97115,100,100,100,100,100,100,100,100,100,100,100,100,100,99.98328,100,100,100,100,100,100,100,100,100,0.5797741,0.3275582,0.1029317,0.0810103,99.5424,100,100,0.06014737,0.1335603,0.03846495,0.06214488,100,100,100,0.07611041,0.02846031,0,100,100,0.04199901,0.1338335,0.1060731,0.07332755,64.98293,57.65089,0.04275022,0.01331676,0,0.05268657,0.06446678,0.01536549,0.05697184,0,0.1493355,0.04819643,0,0.03122609
2/8/23 1:31,680,100,100,100,100,100,99.99734,100,100,100,0,0,0,0,100,100,100,100,100,100,100,99.98236,99.95026,100,100,100,100,100,100,100,100,100,100,100,100,100,99.93491,100,100,100,100,99.99774,100,100,100,100,0.4870179,0.3976248,0.1422674,0.05386459,99.69978,100,100,0.08249563,0.1531598,0.02108487,0.06670332,100,100,100,0.07821037,0.02972369,0,100,100,0.0415722,0.128097,0.1385455,0.0618205,68.21261,62.00984,0.05635722,0,0,0.04292095,0.06608869,0.0191215,0.1006269,0,0.1886541,0.05191829,0,0.05961812
2/8/23 5:31,684,100,100,100,100,100,99.99675,100,100,100,0,0,0,0.01466551,100,100,100,100,100,100,100,100,99.95938,100,100,100,100,100,100,100,100,100,100,100,100,99.99751,99.8593,100,100,100,100,100,99.99635,100,100,100,0.5232121,0.3569916,0.1335944,0.05413776,99.86108,100,100,0.07399338,0.1545086,0.02764082,0.08821501,100,100,100,0.07460801,0.03071392,0,100,100,0.05840594,0.1316652,0.0832639,0.430507,70.80299,64.77317,0.04324533,0,0,0.04362093,0.06195708,0.01712399,0.08942717,0,0.187681,0.01821665,0.015485,0.05063784
2/8/23 9:31,688,100,100,100,100,100,100,100,100,100,0,0,0,0.01444356,100,100,100,100,100,100,100,99.99317,99.93167,100,100,100,100,100,100,100,100,100,100,100,100,100,99.9155,100,100,100,100,100,100,100,100,100,0.5121319,0.3383823,0.1244946,0.09207346,99.83965,100,100,0.01353871,0.1858883,0.04203316,0.07945667,100,100,100,0.0913564,0.02929688,0,100,100,0.04324533,0.09632457,0.1072341,0.2642524,74.44115,68.10354,0.04343313,0,0,0.04327948,0.06298145,0,0.1129876,0,0.1450844,0.07382265,0,0.06805206
2/8/23 13:31,692,100,99.99693,100,100,100,100,100,100,100,0,0.05150855,0,0.01336798,100,100,100,100,100,100,100,99.9883,99.93308,100,100,100,100,100,100,100,99.99501,100,100,100,100,100,99.91949,100,100,100,100,100,100,100,100,100,0.5370752,0.3414725,0.1357797,0.05268657,99.9483,100,100,0.04160634,0.1887395,0.02902371,0.07706649,100,100,100,0.1034951,0.02823836,0,100,100,0.03694547,0.1479868,0.2262825,0.4758864,77.40224,70.48966,0.0294676,0,0,0.06221318,0.06318633,0,0.09364415,0,0.1145924,0.05103051,0,0.05721086
2/8/23 17:31,696,100,100,100,100,100,100,100,100,100,0,0,0,0,100,100,100,100,100,100,100,99.96635,99.90405,100,100,100,100,100,100,99.99399,99.99745,100,100,100,100,100,99.93071,100,100,100,100,100,99.9977,100,100,100,0.529768,0.3227437,0.1131925,0.1133803,99.94205,100,100,0.03826008,0.1730325,0.04365508,0.07513726,100,100,100,0.09087836,0.0294676,0,100,100,0.04455993,0.1591353,0.1244946,0.1998368,78.71931,72.60112,0.05664745,0,0,0.04249413,0.07491531,0.01333383,0.1290189,0,0.08621749,0.0482818,0,0.08109566
