Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
STK33 SKM DN,-0.2046906440970669,-0.885403409507211,0.7021276595744681,0.8954832840573117,288,120,ENST00000634790.2;OBSL1;ABHD14B;CRIP2;MARCKS;ASL;PYROXD2;FAM84B;TMEM144;CCDC125;TRIT1;DPH2;TEAD4;SLPI;TMEM45A;GRB10;MANSC1;ZDHHC23;YDJC;ZNF134;TMEM173;BMP2K;SETMAR;SH3D19;CDA;CAST;PCCB;POLR3B;PSMG4;KAZN;PRDM11;RANGRF;ACOX2;VKORC1L1;RSAD1;ENST00000631610.1;TRAF7;CXCL16;PARP16;PAWR;ACAP1;SERPINB8;BACE2;PROCR;TBC1D30;WDR18;CRIM1;FBLIM1;SH3BGRL2;ALOX5;PLS1;SERPINB2;ICAM3;CALD1;SYNJ2;TPD52L1;PADI2;NR2F2;CARS2;CDC42EP3;KDELC1;BICD1;ACY1;EPHX2;TANC2;PPM1H;MTR;MTG1;LAMB3;ADCY3;PWP2;BPNT1;SLC39A3;HSD17B8;SPNS3;APBB2;DHRS11;TSPAN13;ACP6;TNFAIP8;POLD2;PFKM;ABLIM1;MAPK14;CHML;ASNS;TNFSF10;PSPH;MYO1B;UAP1L1;PDCD2L;GPRASP2;RAB38;TMEM143;GALNT12;TPD52;STC2;TANC1;SBDS;SLC25A32;SCD;PODXL;ANKRD2;CHPT1;WDR36;VCL;FERMT1;ZNF488;MREG;TUBA4A;PCBD1;PIK3CB;CDK8;ANPEP;RAB27B;ENST00000647028.2;SPIN4;HMGA2;MOCOS;ELOVL6,SLC25A32;SCD;PODXL;ANKRD2;CHPT1;WDR36;VCL;FERMT1;ZNF488;MREG;TUBA4A;PCBD1;PIK3CB;CDK8;ANPEP;RAB27B;ENST00000647028.2;SPIN4;HMGA2;MOCOS;ELOVL6
IL21 UP.V1 UP,-0.21547115765843944,-0.8550050195641414,0.813953488372093,0.9176567452492062,193,60,MAFK;SCNN1A;ENST00000625757.3;SPINT1;BOK;ALDH4A1;ZNF76;CLDN7;TEAD3;HEG1;OXNAD1;TBC1D19;SEMA7A;ZNF749;CLSTN3;FUZ;SLC12A8;TPST2;CAPN10;ST6GALNAC2;PIM1;GPR176;HIST1H1E;HABP4;ENST00000617994.2;NDRG4;ZC3H12A;SLC29A2;CNNM4;DNASE1L2;ARHGAP22;PAQR6;TLR6;PCSK7;LIF;UGT8;BET1L;CDH3;LAMP3;CBL;VDR;ECM1;BCL6;PTX3;RPP25;ARHGAP32;SPP1;TLR3;MVD;DGKG;ZNF345;MUC1;IQCG;MYH15;EHF;TRMU;PUS7L;ENST00000634826.1;SLC7A5;NR1H3,BCL6;PTX3;RPP25;ARHGAP32;SPP1;TLR3;MVD;DGKG;ZNF345;MUC1;IQCG;MYH15;EHF;TRMU;PUS7L;ENST00000634826.1;SLC7A5;NR1H3
VEGF A UP.V1 UP,0.3274626906433038,1.2727930942049093,0.1346153846153846,0.9244222361024361,196,95,ENST00000646071.1;RELB;CCS;HDAC5;ENST00000625757.3;KIAA0556;RBMX2;PIN4;ETFB;TM7SF2;TRAF1;IRS2;ZC3H7B;APOBEC3G;TXNIP;IL32;IQCK;PLA2G4C;CLIP2;ZNF76;HLA-DMA;MGAT5;ARL4C;IFT140;SDC4;P2RX4;NEDD9;PKD1;ATF3;RFNG;NFKB2;UBE2L6;ENO2;MYL9;ENO3;OVOL1;UBA7;ICAM1;CCDC57;TAGLN;CALCOCO1;AMOT;ME3;RHBDD3;PTPRJ;SH3BP2;FPGS;PPL;IRF5;MYO1F;TCEA2;TNFSF12;PER2;DDIT3;PPP6R2;NFKBIE;NINJ1;ENST00000429645.6;PLTP;DDIT4;SUPT6H;CCDC22;ABCA4;ZNF205;HS3ST1;ABHD3;RMND5B;MATN2;MN1;LONP2;KIAA0930;CIC;DENND3;EPHX1;HSD17B8;OPTN;AKR1B10;HOXB5;HSD11B2;SLC12A2;NCF2;ECM1;SMG6;GDF11;ITGB4;LY6E;MTMR11;RGS3;ABCB10;CLIP3;DTX4;HTT;DSG2;ADARB1;PHLDA1,ENST00000646071.1;RELB;CCS;HDAC5;ENST00000625757.3;KIAA0556;RBMX2;PIN4;ETFB;TM7SF2;TRAF1;IRS2;ZC3H7B;APOBEC3G;TXNIP;IL32;IQCK;PLA2G4C;CLIP2;ZNF76;HLA-DMA;MGAT5;ARL4C;IFT140;SDC4;P2RX4;NEDD9;PKD1;ATF3;RFNG;NFKB2;UBE2L6;ENO2
CRX NRL DN.V1 DN,-0.21611875702083927,-0.8569065961223475,0.7843137254901961,0.9251762565385491,130,67,METRN;ENC1;BAMBI;TNFRSF12A;ZNF146;TNPO2;SPINT1;GGT7;INPPL1;WWC1;HEBP1;QSOX1;ZNF316;SDC4;SMPDL3A;FRMD6;LSM12;BAX;CAP1;PAM;RNF25;RBP7;KAZN;ADRB2;MFNG;PTER;GTF2I;NTN4;TMEM158;TMEM106B;RREB1;CTBS;INHBB;ACBD6;HS3ST1;NIN;PDIA3;TRAPPC3;EGR1;CLPB;GDPD3;PLEC;GABRA3;ECE1;ZNF600;RASA2;SGCE;CLIC4;RTKN2;SLC25A13;AP2B1;NFKB1;ERMAP;TMEM87A;RGL3;ASPH;CRYBG3;ARPC3;BSPRY;IL17D;PRMT1;ELOVL7;RNF149;RAB27B;PNP;U2AF1;DNAJC9,SGCE;CLIC4;RTKN2;SLC25A13;AP2B1;NFKB1;ERMAP;TMEM87A;RGL3;ASPH;CRYBG3;ARPC3;BSPRY;IL17D;PRMT1;ELOVL7;RNF149;RAB27B;PNP;U2AF1;DNAJC9
ESC J1 UP EARLY.V1 DN,-0.18762123678345255,-0.8616977674769568,0.7551020408163265,0.9265939882269197,179,115,KRT8;ENST00000634790.2;RELB;NAB2;JUNB;TMC6;TNFRSF12A;HIST1H2BC;ZFP36;CCDC59;GBP2;ERF;ZFP36L1;BMP1;ZBP1;DNAJC24;TREX1;MYC;CEBPD;HYAL2;B3GALT6;USP38;PPCS;PTGIS;TSPYL4;RNASEL;ARHGAP35;UXT;VPS33B;SYT12;MYL9;UBA7;LPP;TAGLN;KTI12;BCL3;RRP12;MAD1L1;KRT19;ADAP2;SERPINE1;CENPB;STAT3;IGFBP3;PACRGL;CORO2A;ETV4;ARHGEF10L;MRAS;PAFAH2;CIRBP;AP4M1;QSER1;DAPP1;REEP6;RAMP1;INHBB;ENTPD4;PHB;EDN1;RRP8;GBP1;CNN1;BAG5;KLF4;SOCS3;DNAJC30;NOL12;ANXA3;NINJ2;EGR1;GPATCH4;SLC30A1;ANXA1;LUC7L3;BRWD1;MAPK7;RIOK2;LLPH;UBE2J1;ATF5;LAMC2;DUSP6;MDN1;TRIB3;PPP2R3A;RPP25;ZNF48;WSB1;SFN;RPS6KB2;PQLC2;EMP2;DIMT1;TFEB;FBXO33;MRPS11;BMP4;DBR1;ATP9B;FKBPL;NSUN4;MED6;FAM118B;SAP30BP;UHRF1BP1L;BMS1;DCLRE1B;ID1;STK4;TRAIP;CRYL1;RECQL;MVK;ANXA5,DUSP6;MDN1;TRIB3;PPP2R3A;RPP25;ZNF48;WSB1;SFN;RPS6KB2;PQLC2;EMP2;DIMT1;TFEB;FBXO33;MRPS11;BMP4;DBR1;ATP9B;FKBPL;NSUN4;MED6;FAM118B;SAP30BP;UHRF1BP1L;BMS1;DCLRE1B;ID1;STK4;TRAIP;CRYL1;RECQL;MVK;ANXA5
CSR EARLY UP.V1 DN,0.2852046446753481,1.0507171118940353,0.36538461538461536,0.9312361592186702,154,97,ACYP1;OTUD1;ENST00000643983.1;ING4;NYNRIN;BBC3;TRIM56;DHRS3;ZFYVE1;NBPF3;KIAA1147;STX16;TXNIP;PPIEL;POLL;ABCC10;PEX6;YPEL2;MRI1;EIF4EBP3;AKIP1;LDB1;ADAMTSL4;DDX17;UBN2;KIAA0319L;CROCCP2;ADM;ZFP64;SLC25A46;STAT2;FZD2;PDE5A;TNFSF13;ZNF467;SIX1;GSDMB;ARRDC4;CDKN1B;ANKRD33B;IP6K2;TAF15;HEBP2;PAN2;SIX5;CIRBP;USP33;RBFOX2;FBXO25;ANKZF1;HSPG2;ATP11A;UFSP2;ARL4D;SPG11;ACCS;FBXO38;HOXA10;TFAP2A;KBTBD6;ERAP2;MOSPD2;SKP2;ZNF33A;ENST00000640195.1;CC2D1A;XAF1;ATF7IP;COL1A1;NMT2;SLC9A7;BRD8;GLG1;GTPBP8;RABGAP1;ZNF226;PLCD1;INCA1;LTN1;ROBO1;WEE1;ARRDC3;STC2;APBB3;PMS2P1;PHIP;ERMAP;CDRT4;ELMOD2;YEATS2;ZNF302;ZNF337;FUS;MPPE1;CKB;RNF20;NR1H3,ACYP1;OTUD1;ENST00000643983.1;ING4;NYNRIN;BBC3;TRIM56;DHRS3;ZFYVE1;NBPF3;KIAA1147;STX16;TXNIP;PPIEL;POLL;ABCC10;PEX6;YPEL2;MRI1;EIF4EBP3;AKIP1;LDB1;ADAMTSL4;DDX17;UBN2;KIAA0319L;CROCCP2;ADM;ZFP64
RAF UP.V1 DN,-0.2092569029163704,-0.863578523707173,0.6511627906976745,0.9348958021617612,194,122,SOX4;DKK1;DLG5;FANCF;BAMBI;SNAP23;ZHX2;MDK;FRAT2;SMAD7;DIDO1;JMJD1C;PCGF3;TGIF2;PTBP2;TCF12;HSPB8;PCSK6;IRS1;NEDD4L;TSPAN3;MGP;GULP1;SATB2;PDCD4;RHOBTB3;IGF1R;TSC22D3;PMAIP1;GALC;SELENBP1;HIST1H4H;CHST15;GTF2I;GAPVD1;AK4;MXI1;TBC1D30;ENAH;KYNU;IGFBP4;ARNT2;CLIC3;TM4SF1;TGFB2;PLS1;CSTA;ZNF32;CELSR2;SLC39A8;DDIT4;MYLK;JAK2;PLK2;BTG3;CSTF2T;MINPP1;ABAT;TFPI;MPDZ;PXDN;CCDC22;KDM6A;OSTM1;MED13L;B3GALNT1;BTBD3;IGFBP2;CCND1;SH3BGRL;SOX9;OSR2;ARMC9;MYO10;BAG3;TFAP2A;APBB2;SLC19A2;INPP4B;CAV1;AGR2;FTO;S100A14;CRNKL1;ABLIM1;SHQ1;MYO1B;ARL3;PDZK1;MEGF9;FTSJ1;SPIN1;FOS;GPATCH2;LIN7C;GPD2;ROBO1;STC2;ENST00000616334.2;CTNNAL1;PLCB4;EFNB2;RASGRP1;EIF2S3;IFT57;INPP5F;TBC1D16;ENST00000635371.2;SLC16A1;PALLD;KITLG;RND3;CCDC6;PDK3;THADA;LPGAT1;ID1;EPB41L4B;PKP4;EPB41L2;UGDH;ALCAM,ARL3;PDZK1;MEGF9;FTSJ1;SPIN1;FOS;GPATCH2;LIN7C;GPD2;ROBO1;STC2;ENST00000616334.2;CTNNAL1;PLCB4;EFNB2;RASGRP1;EIF2S3;IFT57;INPP5F;TBC1D16;ENST00000635371.2;SLC16A1;PALLD;KITLG;RND3;CCDC6;PDK3;THADA;LPGAT1;ID1;EPB41L4B;PKP4;EPB41L2;UGDH;ALCAM
P53 DN.V1 DN,0.26568862322900194,1.0552747792190091,0.35185185185185186,0.944982302727462,192,81,SOX4;MITF;ACADS;ABCC2;GAPDHS;GPRC5B;RASSF2;RGS20;IFI16;GAMT;ZNF516;CBX4;ACP5;MAL;CTSZ;AKR1B1;STAT6;PTPRM;TRAF4;BAX;SGK1;GPNMB;FAM50B;B3GNTL1;NAV3;ARMC2;PPM1D;CPS1;NRP2;SLC26A2;KANK1;SLC16A4;ARNT2;GBA;NINJ1;MTUS1;L1CAM;KCNAB2;IGFBP7;TSPAN7;OAS1;ADA;RAD51C;GLS;ST3GAL6;CDKN1A;THBD;TRIM38;ABCA4;SOCS3;IGFBP2;FDXR;TDRD3;CA2;VIM;GPR137B;SLC39A6;SLC19A2;TFPI2;RHOQ;IL1R1;MMP7;STOM;ECM1;LY96;NAMPT;VPS41;QPCT;ST8SIA1;HMOX1;SPP1;PLCB4;APOC1;CDH1;MGLL;ZFYVE16;HSPA2;NRCAM;DDB2;VGF;FABP5,SOX4;MITF;ACADS;ABCC2;GAPDHS;GPRC5B;RASSF2;RGS20;IFI16;GAMT;ZNF516;CBX4;ACP5;MAL;CTSZ;AKR1B1;STAT6;PTPRM
WNT UP.V1 DN,0.3050845849670817,1.3029829905911423,0.08928571428571429,0.9477409952113263,170,82,DNAJC4;ENST00000646071.1;TUSC2;TGFBR1;ASH2L;SERGEF;VEGFA;HSD3B7;CLN3;IGFBP6;ST6GALNAC6;APC2;CYTH1;CELF1;STK11IP;LHB;CCDC130;CYBA;LGALS3BP;PHOSPHO2;NAGK;PTGS2;TNFRSF21;BIK;FZD7;FAAH;LSR;BPGM;SH2D2A;PCDH7;TNNI3;ISG15;SDSL;ETV4;OAS1;ADAM19;G0S2;THBD;TLR6;ABCA1;USP18;MET;NGF;OCLN;ST3GAL2;ABCC3;NGEF;NCOA2;VIM;GABRG2;GPX3;TRAPPC5;CMBL;FBXO8;MAPK7;NFATC2;NMT2;CD44;KDM5A;DNAJC11;HOXB5;PLXNA1;ACVR1B;ADAR;GPATCH2;DIO2;TANC1;EFNB2;EIF2AK2;TSPAN5;NT5DC2;MAP3K2;MAK16;GFAP;KITLG;CNTN1;PIGN;ADAM12;IFIH1;UBR1;DDX46;PXMP2,DNAJC4;ENST00000646071.1;TUSC2;TGFBR1;ASH2L;SERGEF;VEGFA;HSD3B7;CLN3;IGFBP6;ST6GALNAC6;APC2;CYTH1;CELF1;STK11IP;LHB;CCDC130;CYBA;LGALS3BP;PHOSPHO2;NAGK;PTGS2;TNFRSF21;BIK;FZD7
PDGF ERK DN.V1 UP,-0.19760458322133326,-0.820645707273285,0.8269230769230769,0.9492725084176018,147,96,REST;GTF2H5;LEPROT;TSPAN9;LRCH4;ZNF84;TAB1;HDLBP;ZNF185;HSPA4L;PSMB10;MAML3;SWAP70;ACP5;NEK9;RPIA;ST6GAL1;AAGAB;TP53I3;CALML4;ACOT11;ALDH5A1;CFDP1;PKN2;AQP3;TNNT2;ADCY7;MTHFR;VPS39;ELP4;MID1;CPS1;CREG1;INHBA;XPA;NEU3;ATXN2;KIFAP3;HEBP2;ENST00000637298.1;TAF12;PAN2;SERPINB2;ANXA10;NRIP1;EXOSC7;GLRX;TAF1B;CDC14B;KLK7;FAM149B1;RBM3;ENST00000416369.6;CLCN2;MPI;SERINC1;NUP160;PDIA3;ANXA11;LRPAP1;ATF6;THOC2;SNX19;LAS1L;PPP1R37;PPIC;STX12;COL1A1;MYO1E;OXCT1;SPAG5;DNAJC7;PPIP5K2;RRBP1;CHEK2;PTGDS;CCP110;NBAS;MAP2;FCHSD2;CETN2;MRPS11;TSPAN5;EXOSC10;PHLDA2;SNRNP40;GALNT3;ATXN7;LMAN1;SNRPD3;CDK6;ORC3;ANXA7;RARS;EXOSC8;MVK,SPAG5;DNAJC7;PPIP5K2;RRBP1;CHEK2;PTGDS;CCP110;NBAS;MAP2;FCHSD2;CETN2;MRPS11;TSPAN5;EXOSC10;PHLDA2;SNRNP40;GALNT3;ATXN7;LMAN1;SNRPD3;CDK6;ORC3;ANXA7;RARS;EXOSC8;MVK
ATF2 S UP.V1 DN,-0.1835930031834134,-0.8094200492910394,0.8723404255319149,0.9496193291963135,187,84,KRT8;ENST00000634790.2;GPRC5C;CBX7;NPPB;CRIP2;PLXNB1;JUP;PLA2G16;SLC29A3;IL4R;HSD17B1;PTGS2;SMAD6;ABHD8;SLC4A2;C1RL;PARD6B;ENO2;PTGIS;TNNT2;THOC6;STXBP2;CSGALNACT1;SLC12A8;TNFRSF11B;CRELD1;ST6GALNAC2;PPL;COL11A1;PTER;COL16A1;RARRES1;AADAC;AK4;DGKD;SDC3;SBNO2;ID4;KCNAB2;CSTA;SLC39A8;GCH1;ITGBL1;VAV2;PADI2;ANXA10;COL7A1;SIK2;ST3GAL6;IGFBP2;MN1;PISD;PCSK7;NGF;ABCC3;EVC;SLC7A7;DAPK1;EFEMP1;CYP1B1;RGS5;ATF5;IL1R1;SPINT2;CRLF1;TLE3;FOS;GALNT12;TPD52;TAF1C;PLEK2;DENND4C;ACACA;IQCG;PDE4DIP;MYO1D;OSMR;ADARB1;CWF19L1;LTBP3;ROR1;NXT2;POLE,PDE4DIP;MYO1D;OSMR;ADARB1;CWF19L1;LTBP3;ROR1;NXT2;POLE
KRAS.300 UP.V1 UP,-0.25947620072234595,-0.8264157034583908,0.7209302325581395,0.9507717102289159,146,37,HPN;APOBEC3G;HIST1H2BO;SPRY2;MKRN3;ADAM8;NAV3;WNT7A;RNASE1;ETV4;SEMA3A;ITGBL1;GLRX;ADAM19;G0S2;CLUL1;TFPI;ST3GAL6;ZNF528;IL1RL1;ETV5;ITGA2;ANK3;DDX6;GABRA3;TRIB2;CALB1;DUSP6;PTX3;PDE2A;GPR19;SPP1;DCBLD2;LRCH1;NRCAM;ANPEP;ANO1,CALB1;DUSP6;PTX3;PDE2A;GPR19;SPP1;DCBLD2;LRCH1;NRCAM;ANPEP;ANO1
CYCLIN D1 KE .V1 DN,-0.19071662503623435,-0.8140248156939651,0.8653846153846154,0.9525114330416959,194,80,TESK1;TARBP2;ERBB2;PBX2;MYL5;MX1;CD27;HPN;NTF4;SLC25A11;TOB2;PEPD;WTAP;TXLNA;CHD8;PROC;VAMP2;ENST00000613180.2;FXR2;MAG;ARL4A;SALL2;UCP2;FKBP3;TUBA1A;TCIRG1;CAPG;BNIP2;CD37;MYO1F;TCEA2;KRT17;MXI1;ENST00000645847.2;PRKCQ;ATF2;NKX3-1;IFIT3;TAZ;ILF3;INHBB;DNAJB4;BET1;TFCP2;MPI;KRT13;MC1R;GAB1;KRT5;CAV1;PAFAH1B3;IL1R1;BAG1;ADD3;UBE3A;CYP24A1;LIMS1;PDCD2;NEDD4;CNGB1;RAB5B;DIO2;SPTLC2;PPIG;IFNAR1;CFTR;ATF7;F3;ARNT;COG2;TUBA4A;UNG;PSME4;YLPM1;DNM1L;ADARB1;GART;NNT;RRP1B;PIP4K2A,CFTR;ATF7;F3;ARNT;COG2;TUBA4A;UNG;PSME4;YLPM1;DNM1L;ADARB1;GART;NNT;RRP1B;PIP4K2A
KRAS.KIDNEY UP.V1 DN,0.2649763365779799,1.0613717005645542,0.41509433962264153,0.9553169054287307,142,40,PHLDA3;EFHD1;SLC9A3;NPPB;RASGRF1;MX1;MX2;FCHO1;IL23A;VILL;PRSS21;LFNG;DDX51;EGFL7;MDFI;CST5;CSF1R;AADAC;HHIPL2;KRT17;IL6;SRC;OAS1;THBD;CNN1;EDN2;HINFP;NGF;SLC6A20;CBL;KLF3;IFI30;HIST1H2AI;APBB3;NES;CARD9;BMP4;PGP;FOXA1;ETS1,PHLDA3;EFHD1;SLC9A3;NPPB;RASGRF1;MX1;MX2
GLI1 UP.V1 DN,-0.29851636234454115,-0.8287818404680166,0.675,0.9579258585399135,29,19,TMEM189;OPN3;CCNL2;LIN37;FOLR1;SPECC1;ZMYND11;GTDC1;BBX;COPZ1;TMEM181;RNF10;PPIL1;YIPF1;ESYT1;RUNX1;CD2AP;TMEM62;ARPC2,YIPF1;ESYT1;RUNX1;CD2AP;TMEM62;ARPC2
SNF5 DN.V1 DN,0.22917363205352614,1.0075844996389547,0.41304347826086957,0.9615611864206492,164,73,CD99L2;TRAPPC6A;SLC9A3R2;RRAD;ATP9A;CDKN2A;ITGA3;DNASE2;MGST2;FLYWCH2;MAPK13;CBR3;TNFRSF21;LY75;SLC38A10;YIPF2;C1QTNF1;SNCA;SLC16A3;TNNT2;PDLIM5;SMARCB1;TINAGL1;ENO3;ENST00000639692.2;CSGALNACT1;LOXL4;SIM2;KRT18;RIMKLB;SH3RF1;ANXA8;DDOST;FBLIM1;TMEM53;ACYP2;RPS6KA2;MYLK;TPD52L1;ABCA4;FADS3;ANKRD1;OLR1;IL11;PANX1;PRKAR1B;DSP;CARD10;ANK3;GPX3;NIPAL2;SPEG;EFEMP1;TFPI2;NFKBIZ;PKP1;RGS5;UCHL1;PKP2;FAH;PDZK1;SLCO3A1;DIO2;HSD17B7;PTPRK;PCOLCE2;RAB3GAP2;P2RX5;CNTN1;GATAD2A;DSG2;FOXD1;RABEPK,CD99L2;TRAPPC6A;SLC9A3R2;RRAD;ATP9A;CDKN2A;ITGA3;DNASE2;MGST2;FLYWCH2;MAPK13;CBR3;TNFRSF21;LY75;SLC38A10;YIPF2;C1QTNF1;SNCA;SLC16A3;TNNT2;PDLIM5;SMARCB1;TINAGL1;ENO3;ENST00000639692.2;CSGALNACT1;LOXL4;SIM2
MEL18 DN.V1 DN,0.2930144382919583,1.0320702928994243,0.425531914893617,0.9618988132417239,148,66,ENST00000646071.1;CRIP1;TRAPPC6A;SCNN1A;FANCF;PHYH;MVP;EFHD1;IFI6;ESRP1;JUP;PRPF6;MAP7;IFITM1;TSPAN1;SLPI;UBE2L6;AQP3;PDLIM5;SYT17;PDE5A;TSFM;GULP1;EEF1A2;ENST00000631610.1;ATXN3;HIST1H4H;PTER;GTF2I;NMNAT2;SLC16A4;PIK3C2B;ID4;OAS1;EYA4;TRIM2;WFDC2;ALDH6A1;CA2;SH3BGRL;EGR1;APOE;GPR137B;BAG3;TFAP2A;SKAP2;VPS8;MCTS1;IL1R1;AK1;MAOB;PKP2;DUSP2;DDX60;TMOD1;FOS;DIO2;CRABP2;DMD;LY6E;CREM;SOCS2;CLIP3;OSBPL10;DPYD;GPD1L,ENST00000646071.1;CRIP1;TRAPPC6A;SCNN1A;FANCF;PHYH;MVP;EFHD1;IFI6;ESRP1;JUP
KRAS.LUNG.BREAST UP.V1 UP,0.2479107362934603,0.9089489482737373,0.6730769230769231,0.9653966271080575,145,48,TNFAIP3;NPPB;TRAF1;HPN;NDOR1;AKT2;IL23A;PTGS2;SPRY2;MKRN3;TSPAN1;FAM174B;ADAMTS6;ADAM8;ITPKA;SH2D2A;GULP1;NAV3;CD37;INHBA;TTC22;IGFBP3;SEMA3B;RNASE1;HBEGF;PTPRR;GLRX;ADAM19;G0S2;ST3GAL6;OSBP2;IL1RL1;LIF;ITGA2;ZNF639;OSGIN1;PDCD1LG2;GABRA3;BIRC3;IL1R2;POLM;CALB1;PDE2A;KRT34;SLCO4A1;MGLL;ATG10;ETS1,TNFAIP3;NPPB;TRAF1;HPN;NDOR1;AKT2;IL23A;PTGS2;SPRY2;MKRN3;TSPAN1;FAM174B;ADAMTS6;ADAM8;ITPKA;SH2D2A;GULP1;NAV3
GLI1 UP.V1 UP,-0.2842311625502211,-0.7934868731035115,0.6666666666666666,0.9696129714109888,27,19,IGFBP6;POFUT2;CSGALNACT1;HLA-DQB1;TRIM23;PRKD3;SAR1A;FEM1A;TXNDC12;YBX1;SGTA;LMO7;ZC3H18;WEE1;PLXNA2;M6PR;TMOD3;IFT74;STAU1,TXNDC12;YBX1;SGTA;LMO7;ZC3H18;WEE1;PLXNA2;M6PR;TMOD3;IFT74;STAU1
BCAT BILD ET AL UP,0.2670485673058122,0.9285085196381054,0.58,0.9706699270402807,49,37,CAPS;RPL37A;FOXQ1;RPL27A;EEF2;CD2BP2;IGSF8;MYL9;SIRPA;CTSD;MYADM;DTNBP1;STXBP2;TAGLN;FHDC1;CALR;ZNF703;ENST00000635260.1;ST6GALNAC2;NDRG4;CASP4;WIPI1;SLC27A2;SLC35C2;RPS6KA1;DTX2;TCF3;TMEM63B;B4GALT1;CYP24A1;CD151;CNOT3;MTCH2;SCAMP4;BMP4;CAMKMT;HMGB1,CAPS;RPL37A;FOXQ1;RPL27A;EEF2;CD2BP2;IGSF8;MYL9;SIRPA;CTSD;MYADM;DTNBP1;STXBP2;TAGLN;FHDC1;CALR;ZNF703;ENST00000635260.1;ST6GALNAC2
KRAS.DF.V1 UP,0.21593180384435567,0.9214312469332715,0.6101694915254238,0.9730029842459574,193,133,ASMTL;ENST00000646071.1;SCAND1;DKK1;CDKN2B;S100P;MVP;STX4;DLGAP4;CAT;ETFB;TMEM160;CUTC;RRAD;IFI35;ATP9A;DNASE1L1;SMTN;TUBG2;EHBP1L1;GATA6;LGALS3BP;MAP3K6;SPAG4;IFITM1;ALDH1A3;FAM173A;SPRY2;G6PD;TP53I3;PELI1;CCNG2;SLC2A10;ABHD10;CDA;ADAM8;EIF4B;BCL3;RAC2;PPM1D;KIN;SLC4A7;SERPINE1;NRP1;PLAT;CORO1A;INHBA;ALDH7A1;CCDC85B;HERC5;SLC26A2;AKAP12;TMEM158;PROCR;NAT1;SERPINB1;ACADVL;TM4SF1;QPRT;GCH1;AKR1C3;JAK2;GLRX;PXDN;PLIN3;SMYD3;SAP30;UBE2W;PPP2R3B;MPI;SMARCA1;GFPT2;PTPRG;ENST00000619536.4;PLAU;IL1RL1;PDLIM2;CLPB;ARHGEF3;CTNNBL1;FKBP1B;FUT8;ALDOC;FAM168A;SEC24D;CBLC;TFPI2;INPP4B;BCL2L1;IFI44;BMPR2;MTAP;FADS2;CBR4;ETNK1;ZMYND8;VEGFC;TIMP4;CCNT2;MED24;RETSAT;GALNT6;BCL6;CAPRIN2;STEAP1;LOXL2;CRYZ;TLR2;TBC1D8;CHRNA5;INPP5F;ASPH;TSPAN5;DPYSL2;EMP3;AURKB;CALHM2;DLGAP5;SMARCD3;HSPA2;ING2;FAR2;DDB2;ANPEP;ELK3;STK4;GLMN;LRP8;E2F8;DPYD;LTBP3;DSN1;BORA,ASMTL;ENST00000646071.1;SCAND1;DKK1;CDKN2B;S100P;MVP;STX4;DLGAP4;CAT;ETFB;TMEM160;CUTC;RRAD;IFI35;ATP9A;DNASE1L1;SMTN;TUBG2;EHBP1L1;GATA6;LGALS3BP;MAP3K6;SPAG4;IFITM1;ALDH1A3;FAM173A
KRAS.BREAST UP.V1 UP,0.2750688567859464,1.0208349945737745,0.40384615384615385,0.9741530590999672,146,32,PPP1R15A;TNFAIP3;NPPB;TRAF1;HDLBP;SPRY2;MKRN3;CYB5R2;ALPP;GULP1;IGFBP3;AKAP12;STX1A;GLRX;TFPI;SCEL;KLK6;IL1RL1;LIF;OSGIN1;GABRA3;PSCA;S100A5;BIRC3;IL1R2;CALB1;HIST1H2AI;PDE2A;KRT34;EFNA5;MGLL;KIF24,PPP1R15A;TNFAIP3;NPPB;TRAF1;HDLBP;SPRY2;MKRN3
KRAS.LUNG UP.V1 DN,0.34259270745755843,0.9116721613083694,0.5777777777777777,0.9796598214551279,145,36,NYNRIN;BBC3;MXRA8;TSC22D4;PDE6B;MEGF8;PROC;KRT16;PSORS1C1;ZNF862;SH3BP1;CDKN1C;GPNMB;PTPRU;DHX58;CALML5;PIK3C2B;KRT15;OLFML2A;LYPD3;KLK7;SPTBN2;SLC6A9;KRT13;IGFBP2;LY6D;HTR1D;MAP3K1;CBL;AKR1B10;TNFSF10;CRABP2;EPHB3;COBL;KLK8;STAG3L1,NYNRIN;BBC3;MXRA8;TSC22D4;PDE6B;MEGF8;PROC;KRT16;PSORS1C1;ZNF862;SH3BP1;CDKN1C;GPNMB;PTPRU
BRCA1 DN.V1 UP,0.27085830804335587,0.8436891104566039,0.6326530612244898,0.9804217191841307,141,23,DAGLA;DENND1C;KLHL35;TRPV6;ISYNA1;ETNK2;HIST1H3E;PRSS21;SIX1;CLEC7A;HIST1H2BJ;SLC16A4;IQCA1;PTPRS;LGALS9;OSR2;HOXB7;TIMP4;RPP25;MAP2;VAV1;KLK8;HMGA2,DAGLA;DENND1C;KLHL35;TRPV6;ISYNA1;ETNK2
